subjectID,trialNo,device_time_stamp,system_time_stamp,description,L_valid,L_x,L_y,R_valid,R_x,R_y
99,3,1500478979949645,1500479512909856,All_of_Extend_trial_3,1,0.4735077,0.4205799,1,0.5286626,0.4842099
99,3,1500478979966261,1500479512926473,All_of_Extend_trial_3,1,0.4671091,0.4103181,1,0.5270181,0.5026125
99,3,1500478979982887,1500479512943100,All_of_Extend_trial_3,1,0.4644548,0.4390363,1,0.5274459,0.4977984
99,3,1500478979999648,1500479512959862,All_of_Extend_trial_3,1,0.4688893,0.4236467,1,0.5281023,0.4748626
99,3,1500478980016265,1500479512976480,All_of_Extend_trial_3,1,0.4731523,0.4444943,1,0.5221338,0.4902087
99,3,1500478980032891,1500479512993107,All_of_Extend_trial_3,1,0.4725786,0.4467172,1,0.5337681,0.4906712
99,3,1500478980049518,1500479513009735,All_of_Extend_trial_3,1,0.4712574,0.4415064,1,0.5196503,0.5048605
99,3,1500478980066269,1500479513026487,All_of_Extend_trial_3,1,0.4643452,0.459285,1,0.5249726,0.5164896
99,3,1500478980082892,1500479513043111,All_of_Extend_trial_3,1,0.4828144,0.4461939,1,0.5233707,0.4951726
99,3,1500478980099529,1500479513059749,All_of_Extend_trial_3,1,0.4656459,0.4491896,1,0.5349699,0.4830907
99,3,1500478980116145,1500479513076366,All_of_Extend_trial_3,1,0.4833529,0.4046337,1,0.5344082,0.4683022
99,3,1500478980132771,1500479513092993,All_of_Extend_trial_3,1,0.4748553,0.4200342,1,0.5292588,0.4962994
99,3,1500478980149523,1500479513109746,All_of_Extend_trial_3,1,0.4257312,0.4976047,1,0.4862569,0.6166003
99,3,1500478980166149,1500479513126373,All_of_Extend_trial_3,1,0.348077,0.750742,1,0.3866124,0.8863432
99,3,1500478980182775,1500479513143000,All_of_Extend_trial_3,1,0.3045328,1.119983,1,0.3647825,0.9416119
99,3,1500478980199401,1500479513159627,All_of_Extend_trial_3,1,0.2084734,1.371246,1,0.1954785,1.346054
99,3,1500478980216152,1500479513176379,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980232778,1500479513193006,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980249402,1500479513209631,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980266029,1500479513226259,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980282656,1500479513242887,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980299407,1500479513259639,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980316033,1500479513276266,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980332659,1500479513292893,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980349325,1500479513309560,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980366049,1500479513326285,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980382671,1500479513342908,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980399337,1500479513359575,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980415911,1500479513376150,All_of_Extend_trial_3,1,0.2239599,1.470976,1,0.1968141,1.471757
99,3,1500478980432553,1500479513392792,All_of_Extend_trial_3,1,0.3143983,1.160662,1,0.3807509,1.077881
99,3,1500478980449292,1500479513409532,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980466161,1500479513426402,All_of_Extend_trial_3,1,0.4597653,0.3531682,1,0.5368142,0.4792091
99,3,1500478980482544,1500479513442786,All_of_Extend_trial_3,0,NaN,NaN,1,0.5316357,0.3455358
99,3,1500478980499170,1500479513459413,All_of_Extend_trial_3,0,NaN,NaN,1,0.5146233,0.3582344
99,3,1500478980515922,1500479513476166,All_of_Extend_trial_3,1,0.4924872,0.2538022,1,0.5138097,0.4055561
99,3,1500478980532548,1500479513492793,All_of_Extend_trial_3,1,0.4905809,0.3263651,1,0.5121703,0.4667265
99,3,1500478980549174,1500479513509419,All_of_Extend_trial_3,1,0.4766124,0.3517401,1,0.5147638,0.4627134
99,3,1500478980565800,1500479513526046,All_of_Extend_trial_3,1,0.4770117,0.3505381,1,0.5191722,0.462389
99,3,1500478980582557,1500479513542804,All_of_Extend_trial_3,1,0.4848238,0.3683132,1,0.5248728,0.4734636
99,3,1500478980599177,1500479513559425,All_of_Extend_trial_3,1,0.4818866,0.3812321,1,0.5184208,0.4978677
99,3,1500478980615809,1500479513576058,All_of_Extend_trial_3,1,0.4762672,0.38834,1,0.5211356,0.4900598
99,3,1500478980632428,1500479513592678,All_of_Extend_trial_3,1,0.483076,0.348353,1,0.5296655,0.4843587
99,3,1500478980649054,1500479513609305,All_of_Extend_trial_3,1,0.4752067,0.3571813,1,0.5232013,0.4888024
99,3,1500478980665805,1500479513626057,All_of_Extend_trial_3,1,0.4751347,0.3866821,1,0.5154951,0.4916062
99,3,1500478980682432,1500479513642685,All_of_Extend_trial_3,1,0.4735519,0.3972259,1,0.5347942,0.4749656
99,3,1500478980699058,1500479513659312,All_of_Extend_trial_3,1,0.4836869,0.3944995,1,0.5206644,0.5009466
99,3,1500478980715684,1500479513675938,All_of_Extend_trial_3,1,0.4775197,0.3825025,1,0.5199151,0.4830667
99,3,1500478980732443,1500479513692698,All_of_Extend_trial_3,1,0.4878071,0.3838969,1,0.5113329,0.4925917
99,3,1500478980749062,1500479513709318,All_of_Extend_trial_3,1,0.4862757,0.4311057,1,0.5119768,0.5045027
99,3,1500478980765689,1500479513725946,All_of_Extend_trial_3,1,0.4870254,0.3829458,1,0.5242877,0.5068725
99,3,1500478980782315,1500479513742573,All_of_Extend_trial_3,1,0.4822722,0.3806957,1,0.5122088,0.4925199
99,3,1500478980798941,1500479513759200,All_of_Extend_trial_3,1,0.4870086,0.4039485,1,0.5113175,0.4957128
99,3,1500478980815691,1500479513775950,All_of_Extend_trial_3,1,0.4905852,0.4263363,1,0.5235765,0.5048702
99,3,1500478980832316,1500479513792577,All_of_Extend_trial_3,1,0.4861394,0.4239806,1,0.4852701,0.5099778
99,3,1500478980848943,1500479513809204,All_of_Extend_trial_3,1,0.4813265,0.4269607,1,0.5251647,0.4963229
99,3,1500478980865569,1500479513825831,All_of_Extend_trial_3,1,0.487528,0.4085642,1,0.5206827,0.4895776
99,3,1500478980882320,1500479513842583,All_of_Extend_trial_3,1,0.4883432,0.4061475,1,0.525484,0.4817786
99,3,1500478980898941,1500479513859205,All_of_Extend_trial_3,1,0.4770789,0.4480611,1,0.5067569,0.5023829
99,3,1500478980915586,1500479513875851,All_of_Extend_trial_3,1,0.4884421,0.4302916,1,0.5154406,0.4988051
99,3,1500478980932199,1500479513892465,All_of_Extend_trial_3,1,0.4766841,0.4265719,1,0.5348669,0.3225048
99,3,1500478980948829,1500479513909095,All_of_Extend_trial_3,1,0.4749636,0.4325065,1,0.5253041,0.3277534
99,3,1500478980965577,1500479513925845,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478980982203,1500479513942471,All_of_Extend_trial_3,1,0.4857663,0.3779685,1,0.5248665,0.5050063
99,3,1500478980998826,1500479513959095,All_of_Extend_trial_3,1,0.4864529,0.4285575,1,0.5212198,0.4945092
99,3,1500478981015452,1500479513975722,All_of_Extend_trial_3,1,0.4898307,0.4028072,1,0.5180992,0.5034277
99,3,1500478981032210,1500479513992481,All_of_Extend_trial_3,1,0.4987282,0.4028348,1,0.5167561,0.5020025
99,3,1500478981048830,1500479514009102,All_of_Extend_trial_3,1,0.4939564,0.3413999,1,0.519486,0.4759891
99,3,1500478981065457,1500479514025730,All_of_Extend_trial_3,1,0.5221549,0.3908338,1,0.511927,0.4673561
99,3,1500478981082094,1500479514042367,All_of_Extend_trial_3,1,0.4713913,0.6151387,1,0.5092424,0.5281986
99,3,1500478981098709,1500479514058983,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981115453,1500479514075728,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981132080,1500479514092356,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981148712,1500479514108989,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981165339,1500479514125617,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981182094,1500479514142373,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981198714,1500479514158994,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981215341,1500479514175622,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981231974,1500479514192255,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981248657,1500479514208939,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981265323,1500479514225606,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981281972,1500479514242256,All_of_Extend_trial_3,1,0.4803479,0.5336336,1,0.5064397,0.629797
99,3,1500478981298606,1500479514258891,All_of_Extend_trial_3,1,0.4306461,0.4277109,1,0.4837485,0.5636795
99,3,1500478981315233,1500479514275519,All_of_Extend_trial_3,1,0.4609366,0.432415,1,0.5281436,0.5032464
99,3,1500478981331975,1500479514292262,All_of_Extend_trial_3,1,0.4749627,0.3233515,1,0.4997391,0.5861861
99,3,1500478981348601,1500479514308888,All_of_Extend_trial_3,0,NaN,NaN,1,0.4997391,0.5861861
99,3,1500478981365226,1500479514325514,All_of_Extend_trial_3,1,0.4416388,0.5590883,1,0.5176307,0.4412177
99,3,1500478981381852,1500479514342141,All_of_Extend_trial_3,1,0.440975,0.5623423,1,0.5044287,0.6055898
99,3,1500478981398479,1500479514358769,All_of_Extend_trial_3,1,0.4436908,0.5813305,1,0.5112776,0.6085029
99,3,1500478981415234,1500479514375525,All_of_Extend_trial_3,1,0.4445771,0.578742,1,0.4976642,0.6331325
99,3,1500478981431855,1500479514392147,All_of_Extend_trial_3,1,0.4398375,0.5863771,1,0.481636,0.6586711
99,3,1500478981448480,1500479514408773,All_of_Extend_trial_3,1,0.4397452,0.6005704,1,0.4995386,0.6174225
99,3,1500478981465110,1500479514425403,All_of_Extend_trial_3,1,0.4384033,0.6104785,1,0.4992235,0.6360241
99,3,1500478981481859,1500479514442154,All_of_Extend_trial_3,1,0.4617828,0.634736,1,0.5421777,0.6230645
99,3,1500478981498503,1500479514458798,All_of_Extend_trial_3,1,0.4675518,0.6465901,1,0.5514665,0.5250821
99,3,1500478981515112,1500479514475408,All_of_Extend_trial_3,1,0.4552054,0.485802,1,0.5203999,0.6127376
99,3,1500478981531737,1500479514492034,All_of_Extend_trial_3,0,NaN,NaN,1,0.4449838,0.7660303
99,3,1500478981548365,1500479514508663,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981565106,1500479514525405,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981581733,1500479514542033,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981598359,1500479514558660,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981614991,1500479514575292,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981631743,1500479514592045,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981648369,1500479514608672,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981664996,1500479514625300,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981681624,1500479514641929,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981698249,1500479514658555,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478981715002,1500479514675309,All_of_Extend_trial_3,1,0.4725219,0.6144579,1,0.4983542,0.7611628
99,3,1500478981731635,1500479514691943,All_of_Extend_trial_3,1,0.5067742,0.5403384,1,0.4421183,0.6938283
99,3,1500478981748250,1500479514708558,All_of_Extend_trial_3,1,0.501911,0.4961102,0,NaN,NaN
99,3,1500478981764876,1500479514725185,All_of_Extend_trial_3,1,0.4725424,0.2906749,0,NaN,NaN
99,3,1500478981781628,1500479514741938,All_of_Extend_trial_3,1,0.4715708,0.3286558,1,0.5580651,0.316091
99,3,1500478981798256,1500479514758567,All_of_Extend_trial_3,1,0.4815949,0.2190233,1,0.5801458,0.2753422
99,3,1500478981814877,1500479514775189,All_of_Extend_trial_3,1,0.4720504,0.4380147,1,0.5569652,0.3987551
99,3,1500478981831507,1500479514791820,All_of_Extend_trial_3,1,0.489278,0.4008694,1,0.5180357,0.4147257
99,3,1500478981848133,1500479514808447,All_of_Extend_trial_3,1,0.4802525,0.4273202,1,0.5177283,0.4535255
99,3,1500478981864884,1500479514825198,All_of_Extend_trial_3,1,0.4793582,0.4411145,1,0.5279377,0.5011584
99,3,1500478981881511,1500479514841826,All_of_Extend_trial_3,1,0.4659693,0.3820979,1,0.5120892,0.4665523
99,3,1500478981898136,1500479514858452,All_of_Extend_trial_3,1,0.4780775,0.4326563,1,0.5253997,0.5507511
99,3,1500478981914760,1500479514875077,All_of_Extend_trial_3,1,0.4942538,0.4071418,1,0.5358723,0.4286348
99,3,1500478981931512,1500479514891830,All_of_Extend_trial_3,1,0.4829678,0.3688833,1,0.5276545,0.5177321
99,3,1500478981948138,1500479514908457,All_of_Extend_trial_3,1,0.4918182,0.4040717,1,0.5513681,0.5445125
99,3,1500478981964764,1500479514925084,All_of_Extend_trial_3,1,0.4878127,0.5342324,1,0.5734667,0.4432291
99,3,1500478981981397,1500479514941718,All_of_Extend_trial_3,1,0.4686323,0.483371,1,0.5732979,0.5746492
99,3,1500478981998017,1500479514958339,All_of_Extend_trial_3,1,0.4764332,0.5075935,1,0.5356011,0.5013233
99,3,1500478982014770,1500479514975092,All_of_Extend_trial_3,1,0.4766651,0.5019823,1,0.5318571,0.5237045
99,3,1500478982031404,1500479514991727,All_of_Extend_trial_3,1,0.4700296,0.5250783,1,0.5238982,0.5158064
99,3,1500478982048021,1500479515008345,All_of_Extend_trial_3,1,0.4678602,0.5144159,1,0.5300006,0.5184231
99,3,1500478982064649,1500479515024974,All_of_Extend_trial_3,1,0.4675922,0.5141798,1,0.5325361,0.5396469
99,3,1500478982081412,1500479515041738,All_of_Extend_trial_3,1,0.4714284,0.5043368,1,0.5200348,0.5631765
99,3,1500478982098023,1500479515058350,All_of_Extend_trial_3,1,0.4647961,0.5060954,1,0.5396169,0.5420728
99,3,1500478982114649,1500479515074977,All_of_Extend_trial_3,1,0.4659451,0.5124571,1,0.5351883,0.5378929
99,3,1500478982131283,1500479515091611,All_of_Extend_trial_3,1,0.4660655,0.5042046,1,0.5421498,0.5251092
99,3,1500478982147901,1500479515108230,All_of_Extend_trial_3,1,0.4630015,0.4925767,1,0.5133023,0.54795
99,3,1500478982164653,1500479515124983,All_of_Extend_trial_3,0,NaN,NaN,1,0.4612847,0.5320575
99,3,1500478982181279,1500479515141610,All_of_Extend_trial_3,1,0.4158826,0.482793,1,0.4433769,0.5466233
99,3,1500478982197905,1500479515158237,All_of_Extend_trial_3,1,0.4007108,0.4952973,1,0.4456315,0.5177767
99,3,1500478982214532,1500479515174865,All_of_Extend_trial_3,1,0.4008779,0.5206897,1,0.4491307,0.5379342
99,3,1500478982231283,1500479515191617,All_of_Extend_trial_3,1,0.4118451,0.5197077,1,0.4368523,0.5607201
99,3,1500478982247909,1500479515208244,All_of_Extend_trial_3,1,0.4035355,0.4824954,1,0.4440233,0.5600656
99,3,1500478982264535,1500479515224870,All_of_Extend_trial_3,1,0.4102163,0.5084627,1,0.4358905,0.5314436
99,3,1500478982281159,1500479515241495,All_of_Extend_trial_3,1,0.4043298,0.4934131,1,0.4515005,0.5606507
99,3,1500478982297782,1500479515258119,All_of_Extend_trial_3,1,0.3938883,0.504389,1,0.4470013,0.5597145
99,3,1500478982314537,1500479515274875,All_of_Extend_trial_3,1,0.4026066,0.5036804,1,0.4496866,0.5594465
99,3,1500478982331163,1500479515291502,All_of_Extend_trial_3,1,0.4016529,0.505556,1,0.4463874,0.5361676
99,3,1500478982347790,1500479515308130,All_of_Extend_trial_3,1,0.3996446,0.5163654,1,0.4495351,0.5271527
99,3,1500478982364415,1500479515324756,All_of_Extend_trial_3,1,0.4023226,0.4970238,1,0.4471829,0.5395077
99,3,1500478982381167,1500479515341509,All_of_Extend_trial_3,1,0.4051218,0.4971319,1,0.4531077,0.5180395
99,3,1500478982397793,1500479515358136,All_of_Extend_trial_3,1,0.4137016,0.511769,1,0.4375845,0.5164793
99,3,1500478982414422,1500479515374765,All_of_Extend_trial_3,1,0.4067136,0.4865028,1,0.4424413,0.5443459
99,3,1500478982431046,1500479515391390,All_of_Extend_trial_3,1,0.4038107,0.4957666,1,0.4592431,0.5333681
99,3,1500478982447797,1500479515408142,All_of_Extend_trial_3,1,0.3953856,0.4949519,1,0.448041,0.5512424
99,3,1500478982464416,1500479515424762,All_of_Extend_trial_3,1,0.4034756,0.4802002,1,0.4410059,0.545325
99,3,1500478982481049,1500479515441396,All_of_Extend_trial_3,1,0.3968787,0.5059031,1,0.4461655,0.5592974
99,3,1500478982497673,1500479515458020,All_of_Extend_trial_3,1,0.4061886,0.4995072,1,0.4438508,0.5048224
99,3,1500478982514300,1500479515474648,All_of_Extend_trial_3,1,0.4017455,0.4882096,1,0.4467384,0.545099
99,3,1500478982531052,1500479515491401,All_of_Extend_trial_3,1,0.4023232,0.4963586,1,0.4463379,0.5526747
99,3,1500478982547678,1500479515508028,All_of_Extend_trial_3,1,0.4017693,0.3630847,1,0.4434822,0.5225692
99,3,1500478982564304,1500479515524655,All_of_Extend_trial_3,1,0.4262531,0.5136268,1,0.4305018,0.4766415
99,3,1500478982580931,1500479515541283,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478982597678,1500479515558031,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478982614302,1500479515574655,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478982630933,1500479515591287,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478982647557,1500479515607912,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478982664178,1500479515624534,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478982680935,1500479515641292,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478982697560,1500479515657918,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478982714188,1500479515674547,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478982730814,1500479515691173,All_of_Extend_trial_3,1,0.4665181,0.7414221,0,NaN,NaN
99,3,1500478982747627,1500479515707987,All_of_Extend_trial_3,1,0.4729815,0.5877343,0,NaN,NaN
99,3,1500478982764193,1500479515724554,All_of_Extend_trial_3,1,0.4823314,0.5298514,0,NaN,NaN
99,3,1500478982780813,1500479515741175,All_of_Extend_trial_3,1,0.4950953,0.309031,1,0.562942,0.3898844
99,3,1500478982797446,1500479515757809,All_of_Extend_trial_3,1,0.5024722,0.2786501,0,NaN,NaN
99,3,1500478982814197,1500479515774561,All_of_Extend_trial_3,1,0.5098491,0.2482693,1,0.6048566,0.3529431
99,3,1500478982830820,1500479515791185,All_of_Extend_trial_3,1,0.5086066,0.438736,1,0.5550565,0.521867
99,3,1500478982847446,1500479515807811,All_of_Extend_trial_3,1,0.4932198,0.4240068,1,0.5645245,0.494001
99,3,1500478982864072,1500479515824438,All_of_Extend_trial_3,1,0.4961071,0.4385002,1,0.5482346,0.4823375
99,3,1500478982880699,1500479515841066,All_of_Extend_trial_3,1,0.4898118,0.4660558,1,0.5582994,0.4930672
99,3,1500478982897446,1500479515857814,All_of_Extend_trial_3,1,0.4990375,0.4654796,1,0.5637367,0.4616705
99,3,1500478982914076,1500479515874445,All_of_Extend_trial_3,1,0.4951265,0.4381098,1,0.5313522,0.4982191
99,3,1500478982930702,1500479515891072,All_of_Extend_trial_3,1,0.4204302,0.5540652,1,0.4847932,0.6054073
99,3,1500478982947328,1500479515907699,All_of_Extend_trial_3,1,0.3436592,0.6600025,1,0.3900108,0.7943473
99,3,1500478982963955,1500479515924327,All_of_Extend_trial_3,1,0.3600887,0.7094535,1,0.3960704,0.7997918
99,3,1500478982980706,1500479515941079,All_of_Extend_trial_3,1,0.3652822,0.6883795,1,0.4182193,0.7791769
99,3,1500478982997332,1500479515957705,All_of_Extend_trial_3,1,0.3507161,0.7582213,1,0.4073382,0.7827634
99,3,1500478983013956,1500479515974330,All_of_Extend_trial_3,1,0.3516213,0.7119527,1,0.4567624,0.8114249
99,3,1500478983030591,1500479515990966,All_of_Extend_trial_3,1,0.3851063,0.7510617,1,0.4541917,0.7949307
99,3,1500478983047335,1500479516007711,All_of_Extend_trial_3,1,0.3800587,0.7394951,1,0.4661291,0.795907
99,3,1500478983063957,1500479516024334,All_of_Extend_trial_3,1,0.3817232,0.7069448,1,0.4294768,0.7741696
99,3,1500478983080594,1500479516040972,All_of_Extend_trial_3,1,0.3691663,0.7054773,1,0.456678,0.7954513
99,3,1500478983097213,1500479516057592,All_of_Extend_trial_3,1,0.3819709,0.7572371,1,0.4574132,0.7966988
99,3,1500478983113839,1500479516074219,All_of_Extend_trial_3,1,0.3818949,0.7478305,1,0.4555945,0.8053109
99,3,1500478983130592,1500479516090972,All_of_Extend_trial_3,1,0.3733698,0.6830007,1,0.4151721,0.7723144
99,3,1500478983147217,1500479516107598,All_of_Extend_trial_3,1,0.3650042,0.5941823,1,0.4642468,0.7983382
99,3,1500478983163849,1500479516124231,All_of_Extend_trial_3,1,0.4050918,0.7383243,1,0.4337341,0.7553042
99,3,1500478983180470,1500479516140853,All_of_Extend_trial_3,0,NaN,NaN,1,0.4683698,1.007704
99,3,1500478983197217,1500479516157601,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478983213838,1500479516174223,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478983230469,1500479516190855,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
99,3,1500478983247096,1500479516207482,All_of_Extend_trial_3,0,NaN,NaN,0,NaN,NaN
