subjectID,trialNo,device_time_stamp,system_time_stamp,description,L_valid,L_x,L_y,R_valid,R_x,R_y
99,8,1500478790743933,1500479323692842,All_of_Main_trials,1,0.3385418,0.950034,1,0.315853,0.8907991
99,8,1500478790760560,1500479323709470,All_of_Main_trials,1,0.3108812,1.172865,1,0.2349586,1.211731
99,8,1500478790777322,1500479323726233,All_of_Main_trials,1,0.3023324,1.362491,1,0.1917296,1.423548
99,8,1500478790793937,1500479323742849,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790810568,1500479323759482,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790827186,1500479323776100,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790843935,1500479323792851,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790860567,1500479323809483,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790877192,1500479323826110,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790893818,1500479323842737,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790910444,1500479323859364,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790927195,1500479323876116,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790943824,1500479323892746,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790960448,1500479323909371,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790977076,1500479323926000,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478790993827,1500479323942752,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791010452,1500479323959378,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791027078,1500479323976005,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791044318,1500479323993246,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791060453,1500479324009382,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791077077,1500479324026007,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791093707,1500479324042639,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791110338,1500479324059271,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791126958,1500479324075891,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791143715,1500479324092649,All_of_Main_trials,0,NaN,NaN,1,0.5663534,0.4883795
99,8,1500478791160350,1500479324109285,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791176955,1500479324125891,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791193587,1500479324142524,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791210335,1500479324159273,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791226964,1500479324175904,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791243590,1500479324192531,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791260216,1500479324209158,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791276842,1500479324225785,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791293594,1500479324242538,All_of_Main_trials,0,NaN,NaN,1,0.444618,1.410456
99,8,1500478791310222,1500479324259167,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791326843,1500479324275789,All_of_Main_trials,0,NaN,NaN,1,0.5288934,1.327069
99,8,1500478791343469,1500479324292416,All_of_Main_trials,0,NaN,NaN,1,0.4242856,1.176637
99,8,1500478791360099,1500479324309047,All_of_Main_trials,0,NaN,NaN,1,0.4064778,1.10452
99,8,1500478791376855,1500479324325804,All_of_Main_trials,0,NaN,NaN,1,0.4230103,1.135293
99,8,1500478791393473,1500479324342423,All_of_Main_trials,0,NaN,NaN,1,0.3942167,1.061994
99,8,1500478791410100,1500479324359051,All_of_Main_trials,0,NaN,NaN,1,0.3995002,1.035128
