subjectID,system_time_stamp,point_description
109,1500324371157174,Experiment Start
109,1500324378144024,Start_noBias_Trial 1
109,1500324378178335,ambigAudio_noBias1
109,1500324381618366,ambigVideo_noBias1
109,1500324387387430,ambigAudio_noBias1
109,1500324390123540,trainingAudio_noBias_1 1
109,1500324393374469,trainingVideo_noBias_1 1
109,1500324399132241,trainingAudio_noBias_1 1
109,1500324403148417,trainingAudio_noBias_2 1
109,1500324406398351,trainingVideo_noBias_21
109,1500324412161474,trainingAudio_noBias_2 1
109,1500324416178382,trainingAudio_noBias_3 1
109,1500324419458268,trainingVideo_noBias_3 1
109,1500324425220285,trainingAudio_noBias_3 1
109,1500324429351292,testAudio_noBias1
109,1500324431687801,left_testVideo_noBias 1
109,1500324437465666,right_testVideo_noBias 1
109,1500324443234836,testAudio 1
109,1500324445186260,testVideos 1
109,1500324453730644,End_NoBias_Trial 1
109,1500324453810404,recenter 1
109,1500324458490808,Start_noBias_Trial 2
109,1500324458521793,ambigAudio_noBias2
109,1500324462093071,ambigVideo_noBias2
109,1500324467850289,ambigAudio_noBias2
109,1500324470937566,trainingAudio_noBias_1 2
109,1500324474222226,trainingVideo_noBias_1 2
109,1500324479959277,trainingAudio_noBias_1 2
109,1500324484323846,trainingAudio_noBias_2 2
109,1500324487760174,trainingVideo_noBias_22
109,1500324493520913,trainingAudio_noBias_2 2
109,1500324498018106,trainingAudio_noBias_3 2
109,1500324501604183,trainingVideo_noBias_3 2
109,1500324507362253,trainingAudio_noBias_3 2
109,1500324511867789,testAudio_noBias2
109,1500324514266338,left_testVideo_noBias 2
109,1500324520030704,right_testVideo_noBias 2
109,1500324525821966,testAudio 2
109,1500324527477714,testVideos 2
109,1500324535897288,End_NoBias_Trial 2
109,1500324535960647,recenter 2
109,1500324539998484,Start_noBias_Trial 3
109,1500324540025804,ambigAudio_noBias3
109,1500324543502868,ambigVideo_noBias3
109,1500324549236420,ambigAudio_noBias3
109,1500324552046793,trainingAudio_noBias_1 3
109,1500324555431108,trainingVideo_noBias_1 3
109,1500324561167089,trainingAudio_noBias_1 3
109,1500324565436494,trainingAudio_noBias_2 3
109,1500324569184684,trainingVideo_noBias_23
109,1500324574937663,trainingAudio_noBias_2 3
109,1500324579450760,trainingAudio_noBias_3 3
109,1500324583011918,trainingVideo_noBias_3 3
109,1500324588776070,trainingAudio_noBias_3 3
109,1500324593218122,testAudio_noBias3
109,1500324595582112,left_testVideo_noBias 3
109,1500324601351059,left_testVideo_noBias 3
109,1500324607126509,testVideos_noBias 3
109,1500324615535143,End_NoBias_Trial 3
109,1500324615592139,recenter 3
109,1500324619133057,Start_noBias_Trial 4
109,1500324619152602,ambigAudio_noBias4
109,1500324622861196,ambigVideo_noBias4
109,1500324628608878,ambigAudio_noBias4
109,1500324631672744,trainingAudio_noBias_1 4
109,1500324635630730,trainingVideo_noBias_1 4
109,1500324641379203,trainingAudio_noBias_1 4
109,1500324646236939,trainingAudio_noBias_2 4
109,1500324649961656,trainingVideo_noBias_24
109,1500324655713112,trainingAudio_noBias_2 4
109,1500324660449634,trainingAudio_noBias_3 4
109,1500324663941729,trainingVideo_noBias_3 4
109,1500324669695998,trainingAudio_noBias_3 4
109,1500324674158758,testAudio_noBias4
109,1500324676677180,left_testVideo_noBias 4
109,1500324682439338,left_testVideo_noBias 4
109,1500324688212847,testVideos_noBias 4
109,1500324696637673,End_NoBias_Trial 4
109,1500324696701049,recenter 4
109,1500324701919851,Start_Trial 5
109,1500324701946030,ambigAudio_Main5
109,1500324705554032,ambigVideo_Main 5
109,1500324711289244,ambigAudio_Main 5
109,1500324714035478,biasAudio_Main5
109,1500324716285716,left_biasVideo_Main 5
109,1500324722090223,right_biasVideo_Main 5
109,1500324727915099,audio_biasTest_Main 5
109,1500324729696699,biasTest_Main 5
109,1500324740260883,trainingAudio_1_Main 5
109,1500324743930168,trainingVideo_1_Main 5
109,1500324749708424,trainingAudio_1_Main 5
109,1500324753993809,trainingAudio_2_Main 5
109,1500324757714511,trainingVideo_2_Main 5
109,1500324763474176,trainingAudio_2_Main 5
109,1500324767860256,trainingAudio_3_Main 5
109,1500324771535405,trainingVideo_3_Main 5
109,1500324777308032,trainingAudio_3_Main 5
109,1500324781718085,testAudio_Main 5
109,1500324783997660,left_testVideo_Main 5
109,1500324789776842,right_testVideo_Main 5
109,1500324795558900,testAudio_Main 5
109,1500324797372540,testVideos_Main 5
109,1500324805813944,End_Trial_Main 5
109,1500324805886604,recenter 5
109,1500324810511451,Start_Trial 6
109,1500324810525573,ambigAudio_Main6
109,1500324813907214,ambigVideo_Main 6
109,1500324819716365,ambigAudio_Main 6
109,1500324822403543,biasAudio_Main6
109,1500324824623736,left_biasVideo_Main 6
109,1500324825440748,right_biasVideo_Main 6
109,1500324828015623,audio_biasTest_Main 6
109,1500324829695562,biasTest_Main 6
109,1500324840343355,trainingAudio_1_Main 6
109,1500324843735788,trainingVideo_1_Main 6
109,1500324844491945,trainingAudio_1_Main 6
109,1500324848810487,trainingAudio_2_Main 6
109,1500324852060342,trainingVideo_2_Main 6
109,1500324857826564,trainingAudio_2_Main 6
109,1500324862166722,trainingAudio_3_Main 6
109,1500324865494163,trainingVideo_3_Main 6
109,1500324871258083,trainingAudio_3_Main 6
109,1500324875603091,testAudio_Main 6
109,1500324877748532,left_testVideo_Main 6
109,1500324883519268,right_testVideo_Main 6
109,1500324889314931,testAudio_Main 6
109,1500324891029390,testVideos_Main 6
109,1500324899463168,End_Trial_Main 6
109,1500324899529618,recenter 6
