subjectID,system_time_stamp,point_description
pilot_adult3,1501694880325818,Experiment Start
pilot_adult3,1501694884356632,Start_Practice_Trial 
pilot_adult3,1501694884486941,ambigAudio_Practice 
pilot_adult3,1501694887134023,ambigAudio_Practice End 
pilot_adult3,1501694887286439,ambigVideo_Practice 
pilot_adult3,1501694892625654,ambigVideo_Practice 
pilot_adult3,1501694892877696,ambigAudio_Practice_1_ball
pilot_adult3,1501694895510720,ambigAudio_Practice_1_ball End
pilot_adult3,1501694895658050,ambigVideo_Practice_1_ball
pilot_adult3,1501694901813190,ambigVideo_Practice_1_ball End
pilot_adult3,1501694902087035,trainingAudio_Practice_1_ball
pilot_adult3,1501694904756321,trainingAudio_Practice_1_ball
pilot_adult3,1501694904911148,trainingVideo_Practice_1_ball
pilot_adult3,1501694908583865,trainingVideo_Practice_1_ball
pilot_adult3,1501694908770943,trainingAudio_Practice_3_ball
pilot_adult3,1501694911401749,trainingAudio_Practice_3_ball End
pilot_adult3,1501694911553389,trainingVideo_Practice_3_ball
pilot_adult3,1501694916502283,trainingVideo_Practice_3_ball
pilot_adult3,1501694916744942,testAudio_Practice_ball
pilot_adult3,1501694919143138,testAudio_Practice_ball End
pilot_adult3,1501694919284405,left_testVideo_Practice_ball
pilot_adult3,1501694924466671,left_testVideo_Practice_ball End
pilot_adult3,1501694924714328,right_testVideo_Practice_ball
pilot_adult3,1501694928955251,testAudio_Practice_ball
pilot_adult3,1501694931495820,testVideos_Practice_ball
pilot_adult3,1501694939637915,End_Practice_Trial_1 
pilot_adult3,1501694939724712,recenter 
pilot_adult3,1501694945258466,Start_Practice_Trial_2 
pilot_adult3,1501694945266418,ambigAudio_Practice_book
pilot_adult3,1501694948102197,ambigVideo_Practice_book
pilot_adult3,1501694953081373,trainingAudio_Practice_1_book
pilot_adult3,1501694955640888,trainingVideo_Practice_1_book
pilot_adult3,1501694961431952,trainingAudio_Practice_2_book
pilot_adult3,1501694963982679,trainingVideo_Practice_2_book
pilot_adult3,1501694969856554,trainingAudio_Practice_3_book
pilot_adult3,1501694972431961,trainingVideo_Practice_3_book
pilot_adult3,1501694978301470,testAudio_Practice_book
pilot_adult3,1501694980700985,left_testVideo_Practice_book
pilot_adult3,1501694986209936,right_testVideo_Practice_book
pilot_adult3,1501694991132132,testAudio_Practice_book
pilot_adult3,1501694993533976,testVideos_Practice_book
pilot_adult3,1501695001751586,End_Practice_Trial_2 
pilot_adult3,1501695001813747,recenter 
pilot_adult3,1501695005587805,Start_Practice_Trial_3 
pilot_adult3,1501695005594113,ambigAudio_Practice_1_cake
pilot_adult3,1501695008372055,ambigVideo_Practice_1_cake
pilot_adult3,1501695013316081,trainingAudio_Practice_1_cake
pilot_adult3,1501695015922378,trainingVideo_Practice_1_cake
pilot_adult3,1501695022247637,trainingAudio_Practice_1_cake
pilot_adult3,1501695024863990,trainingVideo_Practice_2_cake
pilot_adult3,1501695029646034,trainingAudio_Practice_3_cake
pilot_adult3,1501695032271992,trainingVideo_Practice_3_cake
pilot_adult3,1501695036981088,testAudio_Practice_cake
pilot_adult3,1501695039800658,left_testVideo_Practice_cake
pilot_adult3,1501695045917201,right_testVideo_Practice_cake
pilot_adult3,1501695050898073,testAudio_Practice_cake
pilot_adult3,1501695053701126,testVideos_Practice_cake
pilot_adult3,1501695062484585,End__Practice_Trial_3 
pilot_adult3,1501695062542651,recenter 
pilot_adult3,1501695065943301,Start_Practice_Trial_4 
pilot_adult3,1501695065950969,ambigAudio_Practice_car
pilot_adult3,1501695069313833,ambigVideo_Practice_car
pilot_adult3,1501695074725996,trainingAudio_Practice_1_car
pilot_adult3,1501695077918767,trainingVideo_Practice_1_car
pilot_adult3,1501695083235551,trainingAudio_Practice_2_car
pilot_adult3,1501695085402877,trainingVideo_Practice_2_car
pilot_adult3,1501695089665989,trainingAudio_Practice_3_car
pilot_adult3,1501695092872553,trainingVideo_Practice_3_car
pilot_adult3,1501695097818126,testAudio_Practice_car
pilot_adult3,1501695100701019,left_testVideo_Practice_car
pilot_adult3,1501695106409515,right_testVideo_Practice_car
pilot_adult3,1501695111985483,testAudio_Practice_car
pilot_adult3,1501695114870581,testVideos_Practice_car
pilot_adult3,1501695123218945,End_Practice_Trial_4 
pilot_adult3,1501695123269792,recenter 
pilot_adult3,1501695131431821,Start_noBias_Trial 1
pilot_adult3,1501695131457970,ambigAudio_noBias1
pilot_adult3,1501695135887125,ambigVideo_noBias1
pilot_adult3,1501695142203469,ambigAudio_noBias1
pilot_adult3,1501695145631461,trainingAudio_noBias_1 1
pilot_adult3,1501695149150718,trainingVideo_noBias_1 1
pilot_adult3,1501695155453276,trainingAudio_noBias_1 1
pilot_adult3,1501695159842878,trainingAudio_noBias_2 1
pilot_adult3,1501695163381045,trainingVideo_noBias_21
pilot_adult3,1501695169813683,trainingAudio_noBias_2 1
pilot_adult3,1501695174253072,trainingAudio_noBias_3 1
pilot_adult3,1501695178039259,trainingVideo_noBias_3 1
pilot_adult3,1501695184245735,trainingAudio_noBias_3 1
pilot_adult3,1501695188864982,testAudio_noBias1
pilot_adult3,1501695191112078,left_testVideo_noBias 1
pilot_adult3,1501695197448479,right_testVideo_noBias 1
pilot_adult3,1501695203561851,testAudio 1
pilot_adult3,1501695205286526,testVideos 1
pilot_adult3,1501695214392561,End_NoBias_Trial 1
pilot_adult3,1501695214480434,recenter 1
