SubjectNo,Date,Time,VerbDomain,Condition,trialNo,itemID,verbName,verbMeaning,mannerSideBias,pathSideBias,mannerSideTest,pathSideTest,totalTime,xxxxxxxxx,expStartTime,trainingStartTime,trainingEndTime,finalTestStart,finalTestEnd,ambigVid,mBiasVid,pBiasVid,trainVid1,trainVid2,trainVid3,mTestVid,pTestVid,ambigAudioFuture,ambigAudioPast,trainAudioFuture1,trainAudioPast1,trainAudioFuture2,trainAudioPast2,trainAudioFuture3,trainAudioPast3,whichOneAudio,letsFindAudio
pilot_1004_4pm,04-Oct-2017,16:04:08.189,Motion,Manner,1,1.3,zarking,flapwalk,L,R,R,L,392.0539,xxxx,2157.6629,2459.9595,2507.2292,2508.8517,2541.5031,flapwalk.up.cat.5s.mov,flapwalk.around.horse.5s.mov,crawl.up.swan.5s.mov,flapwalk.front.penguin.5s.mov,flapwalk.between.seesaws.5s.mov,flapwalk.through.waterfall.5s.mov,flapwalk.into.igloo.5s.mov,tiptoe.up.well.5s.mov,zarking_manner_future_cat.wav,zarking_manner_past_cat.wav,zarking_manner_future_penguin.wav,zarking_manner_past_penguin.wav,zarking_manner_future_seesaws.wav,zarking_manner_past_seesaws.wav,zarking_manner_future_waterfall.wav,zarking_manner_past_waterfall.wav,which_zarking.wav,letsfindzarking.wav
pilot_1004_4pm,04-Oct-2017,16:05:51.247,Motion,Manner,2,1.8,dacking,walk,R,L,R,L,495.1494,xxxx,2157.6629,2566.9063,2612.6591,2614.2487,2646.0495,walk.front.elephant.5s.mov,walk.over.sandpile.5s.mov,roll.front.giraffe.5s.mov,walk.into.castle.5s.mov,walk.down.cow.5s.mov,walk.up.owl.5s.mov,walk.through.hut.5s.mov,hop.front.bunny.5s.mov,dacking_manner_future_elephant.wav,dacking_manner_past_elephant.wav,dacking_manner_future_castle.wav,dacking_manner_past_castle.wav,dacking_manner_future_cow.wav,dacking_manner_past_cow.wav,dacking_manner_future_owl.wav,dacking_manner_past_owl.wav,which_dacking.wav,letsfinddacking.wav
pilot_1004_4pm,04-Oct-2017,16:07:25.384,Motion,Manner,3,1.2,glipping,crawl,R,L,L,R,589.32,xxxx,2157.6629,2667.0639,2710.4686,2712.0624,2741.5088,crawl.down.clown.5s.mov,crawl.into.cave.5s.mov,flapwalk.down.frog.5s.mov,crawl.between.mailboxes.5s.mov,crawl.front.bench.5s.mov,crawl.over.mountain.5s.mov,crawl.up.scarecrow.5s.mov,stoopwalk.down.lamp.5s.mov,glipping_manner_future_clown.wav,glipping_manner_past_clown.wav,glipping_manner_future_mailboxes.wav,glipping_manner_past_mailboxes.wav,glipping_manner_future_bench.wav,glipping_manner_past_bench.wav,glipping_manner_future_mountain.wav,glipping_manner_past_mountain.wav,which_glipping.wav,letsfindglipping.wav
pilot_1004_4pm,04-Oct-2017,16:08:59.050,Motion,Manner,4,1.1,krading,crabwalk,L,R,R,L,682.9727,xxxx,2157.6629,2761.4569,2803.6151,2805.1853,2835.1436,crabwalk.into.garage.5s.mov,crabwalk.down.birdhouse.5s.mov,hop.into.cabin.5s.mov,crabwalk.through.tunnel.5s.mov,crabwalk.over.tires.5s.mov,crabwalk.front.bell.5s.mov,crabwalk.up.policebox.5s.mov,roll.into.tower.5s.mov,krading_manner_future_garage.wav,krading_manner_past_garage.wav,krading_manner_future_tunnel.wav,krading_manner_past_tunnel.wav,krading_manner_future_tires.wav,krading_manner_past_tires.wav,krading_manner_future_bell.wav,krading_manner_past_bell.wav,which_krading.wav,letsfindkrading.wav
pilot_1004_4pm,04-Oct-2017,16:11:10.732,Motion,Manner,5,1.4,molking,hop,R,L,R,L,814.6638,xxxx,2157.6629,2883.9849,2929.16,2930.8185,2959.6986,hop.around.penguin.5s.mov,hop.up.deer.5s.mov,crawl.around.birdhouse.5s.mov,hop.over.book.5s.mov,hop.through.tree.5s.mov,hop.between.snowmen.5s.mov,hop.down.gazebo.5s.mov,walk.around.goat.5s.mov,molking_manner_future_penguin.wav,molking_manner_past_penguin.wav,molking_manner_future_book.wav,molking_manner_past_book.wav,molking_manner_future_tree.wav,molking_manner_past_tree.wav,molking_manner_future_snowmen.wav,molking_manner_past_snowmen.wav,which_molking.wav,letsfindmolking.wav
pilot_1004_4pm,04-Oct-2017,16:13:23.055,Motion,Manner,6,1.7,birking,tiptoe,L,R,L,R,946.9864,xxxx,2157.6629,3016.9136,3062.9299,3064.5985,3093.6081,tiptoe.over.cone.5s.mov,tiptoe.front.snowplow.5s.mov,stoopwalk.over.haystack.5s.mov,tiptoe.around.spaceship.5s.mov,tiptoe.down.dog.5s.mov,tiptoe.into.spaceship2.5s.mov,tiptoe.between.pigs.5s.mov,flapwalk.over.plane.5s.mov,birking_manner_future_cone.wav,birking_manner_past_cone.wav,birking_manner_future_spaceship.wav,birking_manner_past_spaceship.wav,birking_manner_future_dog.wav,birking_manner_past_dog.wav,birking_manner_future_spaceship2.wav,birking_manner_past_spaceship2.wav,which_birking.wav,letsfindbirking.wav
pilot_1004_4pm,04-Oct-2017,16:15:32.433,Motion,Manner,7,1.5,torging,roll,L,R,L,R,1076.3604,xxxx,2157.6629,3148.3246,3192.4387,3194.0609,3221.786,roll.between.trees.5s.mov,roll.through.tent.5s.mov,walk.between.buildings.5s.mov,roll.down.eagle.5s.mov,roll.up.snowman.5s.mov,roll.around.drum.5s.mov,roll.over.bush.5s.mov,crabwalk.between.lights.5s.mov,torging_manner_future_trees.wav,torging_manner_past_trees.wav,torging_manner_future_eagle.wav,torging_manner_past_eagle.wav,torging_manner_future_snowman.wav,torging_manner_past_snowman.wav,torging_manner_future_drum.wav,torging_manner_past_drum.wav,which_torging.wav,letsfindtorging.wav
pilot_1004_4pm,04-Oct-2017,16:17:39.865,Motion,Manner,8,1.6,pimming,stoopwalk,R,L,L,R,1203.7792,xxxx,2157.6629,3277.0981,3320.77,3322.3976,3350.161,stoopwalk.through.flowers.5s.mov,stoopwalk.between.swings.5s.mov,tiptoe.through.lighthouse.5s.mov,stoopwalk.into.barn.5s.mov,stoopwalk.around.fountain.5s.mov,stoopwalk.up.monkey.5s.mov,stoopwalk.front.fishtank.5s.mov,crawl.through.pyramid.5s.mov,pimming_manner_future_flowers.wav,pimming_manner_past_flowers.wav,pimming_manner_future_barn.wav,pimming_manner_past_barn.wav,pimming_manner_future_fountain.wav,pimming_manner_past_fountain.wav,pimming_manner_future_monkey.wav,pimming_manner_past_monkey.wav,which_pimming.wav,letsfindpimming.wav
