subjectID,system_time_stamp,point_description
pilot_1004_4pm,1507147056044632,Experiment Start
pilot_1004_4pm,1507147065283064,Start_Practice_Trial 
pilot_1004_4pm,1507147065825621,ambigAudio_Practice 
pilot_1004_4pm,1507147068521992,ambigAudio_Practice End 
pilot_1004_4pm,1507147068850039,ambigVideo_Practice 
pilot_1004_4pm,1507147074252384,ambigVideo_Practice 
pilot_1004_4pm,1507147074757654,ambigAudio_Practice_1_ball
pilot_1004_4pm,1507147077402085,ambigAudio_Practice_1_ball End
pilot_1004_4pm,1507147077748151,ambigVideo_Practice_1_ball
pilot_1004_4pm,1507147083991666,ambigVideo_Practice_1_ball End
pilot_1004_4pm,1507147084553896,trainingAudio_Practice_1_ball
pilot_1004_4pm,1507147087225816,trainingAudio_Practice_1_ball
pilot_1004_4pm,1507147087597765,trainingVideo_Practice_1_ball
pilot_1004_4pm,1507147091304675,trainingVideo_Practice_1_ball
pilot_1004_4pm,1507147091710281,trainingAudio_Practice_3_ball
pilot_1004_4pm,1507147094401032,trainingAudio_Practice_3_ball End
pilot_1004_4pm,1507147094714724,trainingVideo_Practice_3_ball
pilot_1004_4pm,1507147099744800,trainingVideo_Practice_3_ball
pilot_1004_4pm,1507147100273256,testAudio_Practice_ball
pilot_1004_4pm,1507147102712629,testAudio_Practice_ball End
pilot_1004_4pm,1507147103012306,left_testVideo_Practice_ball
pilot_1004_4pm,1507147108231055,left_testVideo_Practice_ball End
pilot_1004_4pm,1507147108764863,right_testVideo_Practice_ball
pilot_1004_4pm,1507147113303483,testAudio_Practice_ball
pilot_1004_4pm,1507147116031823,testVideos_Practice_ball
pilot_1004_4pm,1507147124651580,End_Practice_Trial_1 
pilot_1004_4pm,1507147124831145,attention grabber start
pilot_1004_4pm,1507147133905073,Start_Practice_Trial_2 
pilot_1004_4pm,1507147133970002,ambigAudio_Practice_book
pilot_1004_4pm,1507147137284083,ambigVideo_Practice_book
pilot_1004_4pm,1507147142545215,trainingAudio_Practice_1_book
pilot_1004_4pm,1507147145311795,trainingVideo_Practice_1_book
pilot_1004_4pm,1507147151442418,trainingAudio_Practice_2_book
pilot_1004_4pm,1507147154166507,trainingVideo_Practice_2_book
pilot_1004_4pm,1507147160355833,trainingAudio_Practice_3_book
pilot_1004_4pm,1507147163161062,trainingVideo_Practice_3_book
pilot_1004_4pm,1507147169351822,testAudio_Practice_book
pilot_1004_4pm,1507147171953795,left_testVideo_Practice_book
pilot_1004_4pm,1507147177709057,right_testVideo_Practice_book
pilot_1004_4pm,1507147182983186,testAudio_Practice_book
pilot_1004_4pm,1507147185585375,testVideos_Practice_book
pilot_1004_4pm,1507147194231139,End_Practice_Trial_2 
pilot_1004_4pm,1507147194378983,attention grabber
pilot_1004_4pm,1507147201725675,Start_Practice_Trial_3 
pilot_1004_4pm,1507147201772960,ambigAudio_Practice_1_cake
pilot_1004_4pm,1507147205025120,ambigVideo_Practice_1_cake
pilot_1004_4pm,1507147210256784,trainingAudio_Practice_1_cake
pilot_1004_4pm,1507147213118854,trainingVideo_Practice_1_cake
pilot_1004_4pm,1507147219831663,trainingAudio_Practice_1_cake
pilot_1004_4pm,1507147222735284,trainingVideo_Practice_2_cake
pilot_1004_4pm,1507147227845806,trainingAudio_Practice_3_cake
pilot_1004_4pm,1507147230641028,trainingVideo_Practice_3_cake
pilot_1004_4pm,1507147235661938,testAudio_Practice_cake
pilot_1004_4pm,1507147238740729,left_testVideo_Practice_cake
pilot_1004_4pm,1507147245269364,right_testVideo_Practice_cake
pilot_1004_4pm,1507147250562568,testAudio_Practice_cake
pilot_1004_4pm,1507147253611778,testVideos_Practice_cake
pilot_1004_4pm,1507147262855594,End__Practice_Trial_3 
pilot_1004_4pm,1507147263008372,attention grabber
pilot_1004_4pm,1507147270699477,Start_Practice_Trial_4 
pilot_1004_4pm,1507147270753193,ambigAudio_Practice_car
pilot_1004_4pm,1507147274642084,ambigVideo_Practice_car
pilot_1004_4pm,1507147280362166,trainingAudio_Practice_1_car
pilot_1004_4pm,1507147283750811,trainingVideo_Practice_1_car
pilot_1004_4pm,1507147289329969,trainingAudio_Practice_2_car
pilot_1004_4pm,1507147292799817,trainingVideo_Practice_2_car
pilot_1004_4pm,1507147297338184,trainingAudio_Practice_3_car
pilot_1004_4pm,1507147300829688,trainingVideo_Practice_3_car
pilot_1004_4pm,1507147306070142,testAudio_Practice_car
pilot_1004_4pm,1507147309312704,left_testVideo_Practice_car
pilot_1004_4pm,1507147315446401,right_testVideo_Practice_car
pilot_1004_4pm,1507147322278276,testAudio_Practice_car
pilot_1004_4pm,1507147325495203,testVideos_Practice_car
pilot_1004_4pm,1507147334472320,End_Practice_Trial_4 
pilot_1004_4pm,1507147334683662,attention grabber
pilot_1004_4pm,1507147344539550,Start_noBias_Trial 1
pilot_1004_4pm,1507147344666052,ambigAudio_noBias1
pilot_1004_4pm,1507147348623225,ambigVideo_noBias1
pilot_1004_4pm,1507147355498206,ambigAudio_noBias1
pilot_1004_4pm,1507147359058199,trainingAudio_noBias_1 1
pilot_1004_4pm,1507147363310885,trainingVideo_noBias_1 1
pilot_1004_4pm,1507147369946834,trainingAudio_noBias_1 1
pilot_1004_4pm,1507147374934962,trainingAudio_noBias_2 1
pilot_1004_4pm,1507147379908388,trainingVideo_noBias_21
pilot_1004_4pm,1507147386783549,trainingAudio_noBias_2 1
pilot_1004_4pm,1507147392006336,trainingAudio_noBias_3 1
pilot_1004_4pm,1507147395982257,trainingVideo_noBias_3 1
pilot_1004_4pm,1507147402924307,trainingAudio_noBias_3 1
pilot_1004_4pm,1507147407969606,testAudio_noBias1
pilot_1004_4pm,1507147410664558,left_testVideo_noBias 1
pilot_1004_4pm,1507147417369627,right_testVideo_noBias 1
pilot_1004_4pm,1507147423569878,testAudio 1
pilot_1004_4pm,1507147425842150,testVideos 1
pilot_1004_4pm,1507147435310912,End_NoBias_Trial 1
pilot_1004_4pm,1507147435532657,recenter 1
pilot_1004_4pm,1507147449937614,Start_noBias_Trial 2
pilot_1004_4pm,1507147450155040,ambigAudio_noBias2
pilot_1004_4pm,1507147455154153,ambigVideo_noBias2
pilot_1004_4pm,1507147461925604,ambigAudio_noBias2
pilot_1004_4pm,1507147465771447,trainingAudio_noBias_1 2
pilot_1004_4pm,1507147469770376,trainingVideo_noBias_1 2
pilot_1004_4pm,1507147476572125,trainingAudio_noBias_1 2
pilot_1004_4pm,1507147481506915,trainingAudio_noBias_2 2
pilot_1004_4pm,1507147485460381,trainingVideo_noBias_22
pilot_1004_4pm,1507147492327499,trainingAudio_noBias_2 2
pilot_1004_4pm,1507147497260117,trainingAudio_noBias_3 2
pilot_1004_4pm,1507147501528357,trainingVideo_noBias_3 2
pilot_1004_4pm,1507147508199295,trainingAudio_noBias_3 2
pilot_1004_4pm,1507147513276503,testAudio_noBias2
pilot_1004_4pm,1507147515783175,left_testVideo_noBias 2
pilot_1004_4pm,1507147522523902,right_testVideo_noBias 2
pilot_1004_4pm,1507147529025957,testAudio 2
pilot_1004_4pm,1507147530972390,testVideos 2
pilot_1004_4pm,1507147540455322,End_NoBias_Trial 2
pilot_1004_4pm,1507147540658920,recenter 2
pilot_1004_4pm,1507147552237871,Start_noBias_Trial 3
pilot_1004_4pm,1507147552340769,ambigAudio_noBias3
pilot_1004_4pm,1507147556357604,ambigVideo_noBias3
pilot_1004_4pm,1507147562814166,ambigAudio_noBias3
pilot_1004_4pm,1507147565675684,trainingAudio_noBias_1 3
pilot_1004_4pm,1507147569886286,trainingVideo_noBias_1 3
pilot_1004_4pm,1507147576318019,trainingAudio_noBias_1 3
pilot_1004_4pm,1507147581313908,trainingAudio_noBias_2 3
pilot_1004_4pm,1507147585227603,trainingVideo_noBias_23
pilot_1004_4pm,1507147591795431,trainingAudio_noBias_2 3
pilot_1004_4pm,1507147596430719,trainingAudio_noBias_3 3
pilot_1004_4pm,1507147600030801,trainingVideo_noBias_3 3
pilot_1004_4pm,1507147606417932,trainingAudio_noBias_3 3
pilot_1004_4pm,1507147610808020,testAudio_noBias3
pilot_1004_4pm,1507147613259731,left_testVideo_noBias 3
pilot_1004_4pm,1507147619901247,left_testVideo_noBias 3
pilot_1004_4pm,1507147626590319,testVideos_noBias 3
pilot_1004_4pm,1507147635950028,End_NoBias_Trial 3
pilot_1004_4pm,1507147636116287,recenter 3
pilot_1004_4pm,1507147646256181,Start_noBias_Trial 4
pilot_1004_4pm,1507147646340437,ambigAudio_noBias4
pilot_1004_4pm,1507147650249390,ambigVideo_noBias4
pilot_1004_4pm,1507147656789110,ambigAudio_noBias4
pilot_1004_4pm,1507147660131180,trainingAudio_noBias_1 4
pilot_1004_4pm,1507147663564656,trainingVideo_noBias_1 4
pilot_1004_4pm,1507147669908957,trainingAudio_noBias_1 4
pilot_1004_4pm,1507147674440888,trainingAudio_noBias_2 4
pilot_1004_4pm,1507147678239429,trainingVideo_noBias_24
pilot_1004_4pm,1507147684540312,trainingAudio_noBias_2 4
pilot_1004_4pm,1507147689263380,trainingAudio_noBias_3 4
pilot_1004_4pm,1507147693036837,trainingVideo_noBias_3 4
pilot_1004_4pm,1507147699183713,trainingAudio_noBias_3 4
pilot_1004_4pm,1507147703955111,testAudio_noBias4
pilot_1004_4pm,1507147706846110,left_testVideo_noBias 4
pilot_1004_4pm,1507147712642216,right_testVideo_noBias 4
pilot_1004_4pm,1507147719243492,testAudio 4
pilot_1004_4pm,1507147721388600,testVideos 4
pilot_1004_4pm,1507147730800229,End_NoBias_Trial 4
pilot_1004_4pm,1507147730984623,recenter 4
pilot_1004_4pm,1507147739825574,Start_Trial 5
pilot_1004_4pm,1507147739947422,ambigAudio_Main5
pilot_1004_4pm,1507147743657666,ambigVideo_Main 5
pilot_1004_4pm,1507147750477821,ambigAudio_Main 5
pilot_1004_4pm,1507147753503850,biasAudio_Main5
pilot_1004_4pm,1507147756037591,left_biasVideo_Main 5
pilot_1004_4pm,1507147762593376,right_biasVideo_Main 5
pilot_1004_4pm,1507147769353784,audio_biasTest_Main 5
pilot_1004_4pm,1507147771500759,biasTest_Main 5
pilot_1004_4pm,1507147783266137,trainingAudio_1_Main 5
