subjectID,system_time_stamp,point_description
pilot x2,1521467966192368,Experiment_Start
pilot x2,1521467971449890,Practice_1_Training_1_audio
pilot x2,1521467974187728,Practice_1_Training_1_video
pilot x2,1521467980599225,Practice_1_Training_2_audio
pilot x2,1521467983414531,Practice_1_Training_2_video
pilot x2,1521467990568220,Practice_1_Training_3_audio
pilot x2,1521467993331075,Practice_1_Training_3_video
pilot x2,1521467997720986,Practice_1_Training_4_audio
pilot x2,1521468000403308,Practice_1_Training_4_video
pilot x2,1521468006242327,Practice_1_SameVerbTest_audio
pilot x2,1521468008699536,Practice_1_SameVerbTest_left_video
pilot x2,1521468014770303,Practice_1_SameVerbTest_right_video
pilot x2,1521468019471131,Practice_1_SameVerbTest_compareVideo1_start
pilot x2,1521468024322996,Practice_1_SameVerbTest_compareVideo1_still
pilot x2,1521468027347093,Practice_1_SameVerbTest_compareVideo1_end
pilot x2,1521468028338688,Practice_1_SameVerbTest_compareVideo2_start
pilot x2,1521468033206242,Practice_1_SameVerbTest_compareVideo2_still
pilot x2,1521468036235551,Practice_1_SameVerbTest_compareVideo2_end
pilot x2,1521468048626809,1_Ambig_audio_future
pilot x2,1521468053362982,1_Ambig_video
pilot x2,1521468058453068,1_Ambig_audio_past
pilot x2,1521468063224322,1_Training_1_audio_future
pilot x2,1521468066672671,1_Training_1_video
pilot x2,1521468071814773,1_Training_1_audio_past
pilot x2,1521468078340150,1_Training_2_audio_future
pilot x2,1521468081863687,1_Training_2_video
pilot x2,1521468086981652,1_Training_2_audio_past
pilot x2,1521468089971068,1_Training_3_audio_future
pilot x2,1521468093864448,1_Training_3_video
pilot x2,1521468098994809,1_Training_3_audio_past
pilot x2,1521468103866272,1_Training_4_audio_future
pilot x2,1521468107275520,1_Training_4_video
pilot x2,1521468112388820,1_Training_4_audio_past
pilot x2,1521468118079453,1_SameVerbTest_audio_warmup
pilot x2,1521468121127091,1_SameVerbTest_left_video
pilot x2,1521468126860499,1_SameVerbTest_right_video
pilot x2,1521468132607520,1_SameVerbTest_compareVideo1_start
pilot x2,1521468137740978,1_SameVerbTest_compareVideo1_still
pilot x2,1521468140753514,1_SameVerbTest_compareVideo1_end
pilot x2,1521468143696681,1_SameVerbTest_compareVideo2_start
pilot x2,1521468148859595,1_SameVerbTest_compareVideo2_still
pilot x2,1521468151875458,1_SameVerbTest_compareVideo2_end
pilot x2,1521468171388070,2_Ambig_audio_future
pilot x2,1521468175914964,2_Ambig_video
pilot x2,1521468181002695,2_Ambig_audio_past
pilot x2,1521468185833586,2_Training_1_audio_future
pilot x2,1521468190017002,2_Training_1_video
pilot x2,1521468195125984,2_Training_1_audio_past
pilot x2,1521468201532528,2_Training_2_audio_future
pilot x2,1521468205010552,2_Training_2_video
pilot x2,1521468210135643,2_Training_2_audio_past
pilot x2,1521468212988551,2_Training_3_audio_future
pilot x2,1521468217257493,2_Training_3_video
pilot x2,1521468222353472,2_Training_3_audio_past
pilot x2,1521468228094710,2_Training_4_audio_future
pilot x2,1521468231487096,2_Training_4_video
pilot x2,1521468236577883,2_Training_4_audio_past
pilot x2,1521468242269537,2_SameVerbTest_audio_warmup
pilot x2,1521468245263793,2_SameVerbTest_left_video
pilot x2,1521468250980115,2_SameVerbTest_right_video
pilot x2,1521468256753999,2_SameVerbTest_compareVideo1_start
pilot x2,1521468261895003,2_SameVerbTest_compareVideo1_still
pilot x2,1521468264935450,2_SameVerbTest_compareVideo1_end
pilot x2,1521468267839602,2_SameVerbTest_compareVideo2_start
pilot x2,1521468272999182,2_SameVerbTest_compareVideo2_still
pilot x2,1521468276044495,2_SameVerbTest_compareVideo2_end
pilot x2,1521468301602654,5_Ambig_audio_future
pilot x2,1521468306117349,5_Ambig_video
pilot x2,1521468311213071,5_Ambig_audio_past
pilot x2,1521468316053078,5_Bias_audio_warmup
pilot x2,1521468319056726,5_Bias_left_video
pilot x2,1521468324714939,5_Bias_right_video
pilot x2,1521468330413277,5_Bias_compareVideo1_start
pilot x2,1521468335547790,5_Bias_compareVideo1_still
pilot x2,1521468338561732,5_Bias_compareVideo1_end
pilot x2,1521468341559695,5_Bias_compareVideo2_start
pilot x2,1521468346709448,5_Bias_compareVideo2_still
pilot x2,1521468349719560,5_Bias_compareVideo2_end
pilot x2,1521468352838944,5_Training_1_audio_future
pilot x2,1521468356328915,5_Training_1_video
pilot x2,1521468361453232,5_Training_1_audio_past
pilot x2,1521468367136338,5_Training_3_audio_future
pilot x2,1521468370958084,5_Training_3_video
pilot x2,1521468376075991,5_Training_3_audio_past
pilot x2,1521468380964940,5_Training_4_audio_future
pilot x2,1521468384374679,5_Training_4_video
pilot x2,1521468389470754,5_Training_4_audio_past
pilot x2,1521468395011120,5_SameVerbTest_audio_warmup
pilot x2,1521468398123425,5_SameVerbTest_left_video
pilot x2,1521468403822123,5_SameVerbTest_right_video
pilot x2,1521468409519050,5_SameVerbTest_compareVideo1_start
pilot x2,1521468414736114,5_SameVerbTest_compareVideo1_still
pilot x2,1521468417752461,5_SameVerbTest_compareVideo1_end
pilot x2,1521468420668034,5_SameVerbTest_compareVideo2_start
pilot x2,1521468425853686,5_SameVerbTest_compareVideo2_still
pilot x2,1521468428868185,5_SameVerbTest_compareVideo2_end
pilot x2,1521468453297171,6_Ambig_audio_future
pilot x2,1521468457829937,6_Ambig_video
pilot x2,1521468462938260,6_Ambig_audio_past
pilot x2,1521468468081490,6_Bias_audio_warmup
pilot x2,1521468471109711,6_Bias_left_video
pilot x2,1521468476786156,6_Bias_right_video
pilot x2,1521468482495713,6_Bias_compareVideo1_start
pilot x2,1521468487669019,6_Bias_compareVideo1_still
pilot x2,1521468490686333,6_Bias_compareVideo1_end
pilot x2,1521468493667977,6_Bias_compareVideo2_start
pilot x2,1521468498822466,6_Bias_compareVideo2_still
pilot x2,1521468501828249,6_Bias_compareVideo2_end
pilot x2,1521468504820117,6_Training_1_audio_future
pilot x2,1521468508383465,6_Training_1_video
pilot x2,1521468513494466,6_Training_1_audio_past
pilot x2,1521468519800000,6_Training_3_audio_future
pilot x2,1521468523735309,6_Training_3_video
pilot x2,1521468528832580,6_Training_3_audio_past
pilot x2,1521468534292118,6_Training_4_audio_future
pilot x2,1521468537907228,6_Training_4_video
pilot x2,1521468543024821,6_Training_4_audio_past
pilot x2,1521468549323864,6_SameVerbTest_audio_warmup
pilot x2,1521468552322247,6_SameVerbTest_left_video
pilot x2,1521468557997894,6_SameVerbTest_right_video
pilot x2,1521468563710072,6_SameVerbTest_compareVideo1_start
pilot x2,1521468568895386,6_SameVerbTest_compareVideo1_still
pilot x2,1521468571924870,6_SameVerbTest_compareVideo1_end
pilot x2,1521468574792670,6_SameVerbTest_compareVideo2_start
pilot x2,1521468579983318,6_SameVerbTest_compareVideo2_still
pilot x2,1521468583023294,6_SameVerbTest_compareVideo2_end
pilot x2,1521468604214814,7_Ambig_audio_future
pilot x2,1521468608586121,7_Ambig_video
pilot x2,1521468611589741,7_Ambig_audio_past
pilot x2,1521468615418279,7_Bias_audio_warmup
pilot x2,1521468618377556,7_Bias_left_video
pilot x2,1521468624037897,7_Bias_right_video
pilot x2,1521468629748848,7_Bias_compareVideo1_start
pilot x2,1521468634872034,7_Bias_compareVideo1_still
pilot x2,1521468637889289,7_Bias_compareVideo1_end
pilot x2,1521468640787096,7_Bias_compareVideo2_start
pilot x2,1521468645951211,7_Bias_compareVideo2_still
pilot x2,1521468648962329,7_Bias_compareVideo2_end
pilot x2,1521468652709125,7_Training_1_audio_future
pilot x2,1521468656086863,7_Training_1_video
pilot x2,1521468661165014,7_Training_1_audio_past
pilot x2,1521468666929616,7_Training_3_audio_future
pilot x2,1521468670525478,7_Training_3_video
pilot x2,1521468675868100,7_Training_3_audio_past
pilot x2,1521468680727119,7_Training_4_audio_future
pilot x2,1521468683725503,7_Training_4_video
pilot x2,1521468688801834,7_Training_4_audio_past
pilot x2,1521468693583219,7_SameVerbTest_audio_warmup
pilot x2,1521468696531075,7_SameVerbTest_left_video
pilot x2,1521468702154898,7_SameVerbTest_right_video
pilot x2,1521468707826737,7_SameVerbTest_compareVideo1_start
pilot x2,1521468712946859,7_SameVerbTest_compareVideo1_still
pilot x2,1521468715960554,7_SameVerbTest_compareVideo1_end
pilot x2,1521468718612327,7_SameVerbTest_compareVideo2_start
pilot x2,1521468723733157,7_SameVerbTest_compareVideo2_still
pilot x2,1521468726744399,7_SameVerbTest_compareVideo2_end
pilot x2,1521468749674326,8_Ambig_audio_future
pilot x2,1521468753900210,8_Ambig_video
pilot x2,1521468758974656,8_Ambig_audio_past
pilot x2,1521468762983333,8_Bias_audio_warmup
pilot x2,1521468765933709,8_Bias_left_video
pilot x2,1521468771551935,8_Bias_right_video
pilot x2,1521468777231383,8_Bias_compareVideo1_start
pilot x2,1521468782340299,8_Bias_compareVideo1_still
pilot x2,1521468785360587,8_Bias_compareVideo1_end
pilot x2,1521468787914983,8_Bias_compareVideo2_start
pilot x2,1521468793029108,8_Bias_compareVideo2_still
pilot x2,1521468796041184,8_Bias_compareVideo2_end
pilot x2,1521468797423056,8_Training_1_audio_future
pilot x2,1521468800425569,8_Training_1_video
pilot x2,1521468805513497,8_Training_1_audio_past
pilot x2,1521468810070146,8_Training_3_audio_future
pilot x2,1521468813597185,8_Training_3_video
pilot x2,1521468818685962,8_Training_3_audio_past
pilot x2,1521468822794380,8_Training_4_audio_future
pilot x2,1521468826145321,8_Training_4_video
pilot x2,1521468831225887,8_Training_4_audio_past
pilot x2,1521468835930068,8_SameVerbTest_audio_warmup
