subjectID,calib_point_X,calib_point_Y,L_sample_valid,L_sample_X,L_sample_Y,R_sample_valid,R_sample_X,R_sample_Y
pilot x2,0.5,0.5,1,0.500990450382233,0.468368470668793,1,0.478141993284225,0.466299682855606
pilot x2,0.5,0.5,1,0.503468334674835,0.460501313209534,1,0.484702974557877,0.474248856306076
pilot x2,0.5,0.5,1,0.503279209136963,0.537269949913025,1,0.47537288069725,0.51479172706604
pilot x2,0.5,0.5,1,0.508415400981903,0.535533368587494,1,0.477215081453323,0.522645652294159
pilot x2,0.5,0.5,1,0.495895951986313,0.551361501216888,1,0.473623275756836,0.512078583240509
pilot x2,0.5,0.5,1,0.499929159879684,0.544168770313263,1,0.474027216434479,0.509282886981964
pilot x2,0.5,0.5,1,0.493380576372147,0.53231281042099,1,0.470844954252243,0.517429888248444
pilot x2,0.5,0.5,1,0.417316317558289,0.607335269451141,1,0.407978594303131,0.584441065788269
pilot x2,0.899999976158142,0.899999976158142,1,0.925908029079437,0.924916684627533,1,0.906897008419037,0.934950947761536
pilot x2,0.899999976158142,0.899999976158142,1,0.881969809532166,0.891375541687012,1,0.860089063644409,0.885960280895233
pilot x2,0.899999976158142,0.899999976158142,1,0.884738266468048,0.883982539176941,1,0.867295205593109,0.890795469284058
pilot x2,0.899999976158142,0.899999976158142,1,0.930580735206604,0.935105979442596,1,0.908237993717194,0.939586877822876
pilot x2,0.899999976158142,0.899999976158142,1,0.925755798816681,0.927790403366089,1,0.906045019626617,0.941472709178925
pilot x2,0.899999976158142,0.899999976158142,1,0.925509452819824,0.934525012969971,1,0.905351996421814,0.935590922832489
pilot x2,0.899999976158142,0.899999976158142,1,0.924365282058716,0.928682684898376,1,0.913302302360535,0.926794350147247
pilot x2,0.899999976158142,0.899999976158142,1,0.93147349357605,0.925542712211609,1,0.910345137119293,0.933388888835907
pilot x2,0.899999976158142,0.899999976158142,1,0.928729116916656,0.924664556980133,1,0.906704664230347,0.935587465763092
pilot x2,0.899999976158142,0.899999976158142,1,0.933854937553406,0.921117424964905,1,0.905506730079651,0.929070770740509
pilot x2,0.899999976158142,0.100000001490116,1,0.860962271690369,0.0899664163589478,1,0.897787630558014,0.0738526582717896
pilot x2,0.899999976158142,0.100000001490116,1,0.863053977489471,0.0917705371975899,1,0.893043696880341,0.0803459733724594
pilot x2,0.899999976158142,0.100000001490116,1,0.873396456241608,0.09344232827425,1,0.905159652233124,0.077100895345211
pilot x2,0.899999976158142,0.100000001490116,1,0.874762713909149,0.0858299359679222,1,0.90506249666214,0.0808443948626518
pilot x2,0.899999976158142,0.100000001490116,1,0.869903206825256,0.0900387018918991,1,0.901891827583313,0.0738018155097961
pilot x2,0.899999976158142,0.100000001490116,1,0.867449998855591,0.0960702449083328,1,0.899863302707672,0.0784386992454529
pilot x2,0.899999976158142,0.100000001490116,1,0.865531146526337,0.0999976247549057,1,0.901744306087494,0.0738819614052773
pilot x2,0.899999976158142,0.100000001490116,1,0.866023063659668,0.0961747616529465,1,0.904624164104462,0.0748266503214836
pilot x2,0.899999976158142,0.100000001490116,1,0.85856431722641,0.103818237781525,1,0.897988975048065,0.0735333189368248
pilot x2,0.899999976158142,0.100000001490116,1,0.856911420822144,0.0971441045403481,1,0.899878978729248,0.0719593316316605
pilot x2,0.899999976158142,0.100000001490116,1,0.862200915813446,0.0920928791165352,1,0.895366787910461,0.0763582736253738
pilot x2,0.899999976158142,0.100000001490116,1,0.863554120063782,0.0867580249905586,1,0.898395180702209,0.0773576349020004
pilot x2,0.100000001490116,0.899999976158142,0,0.0999978706240654,0.144203126430511,1,0.232580602169037,1.01128876209259
pilot x2,0.100000001490116,0.899999976158142,1,0.136848777532578,0.8818598985672,1,0.104973748326302,0.861485540866852
pilot x2,0.100000001490116,0.899999976158142,1,0.13433438539505,0.881811499595642,1,0.116122044622898,0.876103103160858
pilot x2,0.100000001490116,0.899999976158142,1,0.145409286022186,0.88550466299057,1,0.11244922876358,0.866828978061676
pilot x2,0.100000001490116,0.899999976158142,1,0.145164206624031,0.879438102245331,1,0.112623199820518,0.875305771827698
pilot x2,0.100000001490116,0.899999976158142,1,0.127812504768372,0.884253263473511,1,0.10214751958847,0.861123919487
pilot x2,0.100000001490116,0.899999976158142,1,0.13560077548027,0.88214373588562,1,0.11082150042057,0.875226020812988
pilot x2,0.100000001490116,0.899999976158142,0,0.111749313771725,0.152454510331154,1,0.111739061772823,0.871556580066681
pilot x2,0.100000001490116,0.899999976158142,1,0.140832230448723,0.878801167011261,1,0.115202158689499,0.867400884628296
pilot x2,0.100000001490116,0.899999976158142,1,0.119061999022961,0.882746636867523,1,0.108321748673916,0.871521890163422
pilot x2,0.100000001490116,0.899999976158142,1,0.142423912882805,0.884301722049713,1,0.114442601799965,0.875867247581482
pilot x2,0.100000001490116,0.899999976158142,1,0.139889776706696,0.886558532714844,1,0.112270586192608,0.875062108039856
pilot x2,0.100000001490116,0.899999976158142,1,0.142908498644829,0.887702643871307,1,0.12174079567194,0.874546408653259
pilot x2,0.100000001490116,0.899999976158142,1,0.140685170888901,0.877850294113159,1,0.109542682766914,0.871529042720795
pilot x2,0.100000001490116,0.899999976158142,1,0.146543800830841,0.877337038516998,1,0.119392566382885,0.869146585464478
pilot x2,0.100000001490116,0.100000001490116,1,0.089262381196022,0.0816358402371407,1,0.105762630701065,0.11787923425436
pilot x2,0.100000001490116,0.100000001490116,1,0.0881695672869682,0.0816866606473923,1,0.10903587937355,0.105212479829788
pilot x2,0.100000001490116,0.100000001490116,1,0.0846170485019684,0.0808266401290894,1,0.112135954201221,0.11338372528553
pilot x2,0.100000001490116,0.100000001490116,1,0.0883629694581032,0.08391322940588,1,0.11145244538784,0.114865720272064
pilot x2,0.100000001490116,0.100000001490116,1,0.08897365629673,0.078912727534771,1,0.10656526684761,0.10703881084919
pilot x2,0.100000001490116,0.100000001490116,1,0.0858799368143082,0.0798154249787331,1,0.106159776449203,0.112708672881126
pilot x2,0.100000001490116,0.100000001490116,1,0.0922443345189095,0.0755001381039619,1,0.108375698328018,0.111627727746964
pilot x2,0.100000001490116,0.100000001490116,1,0.0875695124268532,0.0756423994898796,1,0.107796669006348,0.107327356934547
pilot x2,0.100000001490116,0.100000001490116,1,0.0855953395366669,0.0813949778676033,1,0.102265782654285,0.110127568244934
pilot x2,0.100000001490116,0.100000001490116,1,0.0910991132259369,0.0839280262589455,1,0.0991345196962357,0.107779085636139
pilot x2,0.100000001490116,0.100000001490116,1,0.0879260450601578,0.0791162326931953,1,0.107811987400055,0.116718612611294
pilot x2,0.100000001490116,0.100000001490116,1,0.091235525906086,0.0807607248425484,1,0.110485173761845,0.112604208290577
