subjectID,system_time_stamp,point_description
child_pilot_0314,1521055748448854,Experiment_Start
child_pilot_0314,1521055755187232,Practice_1_Training_1_audio
child_pilot_0314,1521055757945947,Practice_1_Training_1_video
child_pilot_0314,1521055764419844,Practice_1_Training_2_audio
child_pilot_0314,1521055767155560,Practice_1_Training_2_video
child_pilot_0314,1521055774154429,Practice_1_Training_3_audio
child_pilot_0314,1521055776839291,Practice_1_Training_3_video
child_pilot_0314,1521055781173685,Practice_1_Training_4_audio
child_pilot_0314,1521055783844309,Practice_1_Training_4_video
child_pilot_0314,1521055789498494,Practice_1_SameVerbTest_audio
child_pilot_0314,1521055792027628,Practice_1_SameVerbTest_left_video
child_pilot_0314,1521055797980712,Practice_1_SameVerbTest_right_video
child_pilot_0314,1521055802545141,Practice_1_SameVerbTest_compareVideo1_start
child_pilot_0314,1521055807420351,Practice_1_SameVerbTest_compareVideo1_still
child_pilot_0314,1521055810428831,Practice_1_SameVerbTest_compareVideo1_end
child_pilot_0314,1521055811221875,Practice_1_SameVerbTest_compareVideo2_start
child_pilot_0314,1521055816094377,Practice_1_SameVerbTest_compareVideo2_still
child_pilot_0314,1521055819110499,Practice_1_SameVerbTest_compareVideo2_end
child_pilot_0314,1521055830176134,Practice_2_Training_1_audio
child_pilot_0314,1521055832739038,Practice_2_Training_1_video
child_pilot_0314,1521055837998562,Practice_2_Training_2_audio
child_pilot_0314,1521055840492317,Practice_2_Training_2_video
child_pilot_0314,1521055846848581,Practice_2_Training_3_audio
child_pilot_0314,1521055849326124,Practice_2_Training_3_video
child_pilot_0314,1521055855915992,Practice_2_Training_4_audio
child_pilot_0314,1521055858497551,Practice_2_Training_4_video
child_pilot_0314,1521055864866076,Practice_2_SameVerbTest_audio
child_pilot_0314,1521055867273817,Practice_2_SameVerbTest_left_video
child_pilot_0314,1521055873275726,Practice_2_SameVerbTest_right_video
child_pilot_0314,1521055878636804,Practice_2_SameVerbTest_compareVideo1_start
child_pilot_0314,1521055883637115,Practice_2_SameVerbTest_compareVideo1_still
child_pilot_0314,1521055886644669,Practice_2_SameVerbTest_compareVideo1_end
child_pilot_0314,1521055887668072,Practice_2_SameVerbTest_compareVideo2_start
child_pilot_0314,1521055892647727,Practice_2_SameVerbTest_compareVideo2_still
child_pilot_0314,1521055895671109,Practice_2_SameVerbTest_compareVideo2_end
child_pilot_0314,1521055902389531,1_Ambig_audio_future
child_pilot_0314,1521055906962890,1_Ambig_video
child_pilot_0314,1521055912551902,1_Ambig_audio_past
child_pilot_0314,1521055917536314,1_Training_1_audio_future
child_pilot_0314,1521055920948088,1_Training_1_video
child_pilot_0314,1521055926548439,1_Training_1_audio_past
child_pilot_0314,1521055932148517,1_Training_2_audio_future
child_pilot_0314,1521055935744599,1_Training_2_video
child_pilot_0314,1521055940462480,1_Training_2_audio_past
child_pilot_0314,1521055943225304,1_Training_3_audio_future
child_pilot_0314,1521055947008411,1_Training_3_video
child_pilot_0314,1521055952673339,1_Training_3_audio_past
child_pilot_0314,1521055957680208,1_Training_4_audio_future
child_pilot_0314,1521055961002401,1_Training_4_video
child_pilot_0314,1521055966508008,1_Training_4_audio_past
child_pilot_0314,1521055971998008,1_SameVerbTest_audio_warmup
child_pilot_0314,1521055975143460,1_SameVerbTest_left_video
child_pilot_0314,1521055981109245,1_SameVerbTest_right_video
child_pilot_0314,1521055987278938,1_SameVerbTest_compareVideo1_start
child_pilot_0314,1521055992974487,1_SameVerbTest_compareVideo1_still
child_pilot_0314,1521055995981622,1_SameVerbTest_compareVideo1_end
child_pilot_0314,1521055998883998,1_SameVerbTest_compareVideo2_start
child_pilot_0314,1521056004559720,1_SameVerbTest_compareVideo2_still
child_pilot_0314,1521056007571338,1_SameVerbTest_compareVideo2_end
child_pilot_0314,1521056024589196,2_Ambig_audio_future
child_pilot_0314,1521056028871282,2_Ambig_video
child_pilot_0314,1521056034452565,2_Ambig_audio_past
child_pilot_0314,1521056039169027,2_Training_1_audio_future
child_pilot_0314,1521056042296731,2_Training_1_video
child_pilot_0314,1521056047749759,2_Training_1_audio_past
child_pilot_0314,1521056053018408,2_Training_2_audio_future
child_pilot_0314,1521056056153171,2_Training_2_video
child_pilot_0314,1521056061610873,2_Training_2_audio_past
child_pilot_0314,1521056064433443,2_Training_3_audio_future
child_pilot_0314,1521056068277554,2_Training_3_video
child_pilot_0314,1521056073928695,2_Training_3_audio_past
child_pilot_0314,1521056078634939,2_Training_4_audio_future
child_pilot_0314,1521056082063540,2_Training_4_video
child_pilot_0314,1521056087724936,2_Training_4_audio_past
child_pilot_0314,1521056093319835,2_SameVerbTest_audio_warmup
child_pilot_0314,1521056096419453,2_SameVerbTest_left_video
child_pilot_0314,1521056102455917,2_SameVerbTest_right_video
child_pilot_0314,1521056108584143,2_SameVerbTest_compareVideo1_start
child_pilot_0314,1521056114255204,2_SameVerbTest_compareVideo1_still
child_pilot_0314,1521056117283558,2_SameVerbTest_compareVideo1_end
child_pilot_0314,1521056119970649,2_SameVerbTest_compareVideo2_start
child_pilot_0314,1521056125590421,2_SameVerbTest_compareVideo2_still
child_pilot_0314,1521056128613198,2_SameVerbTest_compareVideo2_end
child_pilot_0314,1521056147018066,3_Ambig_audio_future
child_pilot_0314,1521056151486525,3_Ambig_video
child_pilot_0314,1521056157069117,3_Ambig_audio_past
child_pilot_0314,1521056161806369,3_Training_1_audio_future
child_pilot_0314,1521056165550776,3_Training_1_video
child_pilot_0314,1521056171033371,3_Training_1_audio_past
child_pilot_0314,1521056176804228,3_Training_2_audio_future
child_pilot_0314,1521056180320589,3_Training_2_video
child_pilot_0314,1521056185251633,3_Training_2_audio_past
child_pilot_0314,1521056188075096,3_Training_3_audio_future
child_pilot_0314,1521056191964254,3_Training_3_video
child_pilot_0314,1521056197564137,3_Training_3_audio_past
child_pilot_0314,1521056202698686,3_Training_4_audio_future
child_pilot_0314,1521056206107734,3_Training_4_video
child_pilot_0314,1521056211681389,3_Training_4_audio_past
child_pilot_0314,1521056217290440,3_SameVerbTest_audio_warmup
child_pilot_0314,1521056220303031,3_SameVerbTest_left_video
child_pilot_0314,1521056226321747,3_SameVerbTest_right_video
child_pilot_0314,1521056232056219,3_SameVerbTest_compareVideo1_start
child_pilot_0314,1521056237599628,3_SameVerbTest_compareVideo1_still
child_pilot_0314,1521056240617840,3_SameVerbTest_compareVideo1_end
child_pilot_0314,1521056243546904,3_SameVerbTest_compareVideo2_start
child_pilot_0314,1521056249135982,3_SameVerbTest_compareVideo2_still
child_pilot_0314,1521056252156944,3_SameVerbTest_compareVideo2_end
child_pilot_0314,1521056275725073,4_Ambig_audio_future
child_pilot_0314,1521056280183735,4_Ambig_video
child_pilot_0314,1521056285929945,4_Ambig_audio_past
child_pilot_0314,1521056290606057,4_Training_1_audio_future
child_pilot_0314,1521056293710317,4_Training_1_video
child_pilot_0314,1521056299370981,4_Training_1_audio_past
child_pilot_0314,1521056304798698,4_Training_2_audio_future
child_pilot_0314,1521056308139574,4_Training_2_video
child_pilot_0314,1521056313640005,4_Training_2_audio_past
child_pilot_0314,1521056316498208,4_Training_3_audio_future
child_pilot_0314,1521056319908620,4_Training_3_video
child_pilot_0314,1521056325607957,4_Training_3_audio_past
child_pilot_0314,1521056330328813,4_Training_4_audio_future
child_pilot_0314,1521056333681505,4_Training_4_video
child_pilot_0314,1521056339151276,4_Training_4_audio_past
child_pilot_0314,1521056344668730,4_SameVerbTest_audio_warmup
child_pilot_0314,1521056347686297,4_SameVerbTest_left_video
child_pilot_0314,1521056353710699,4_SameVerbTest_right_video
child_pilot_0314,1521056359733411,4_SameVerbTest_compareVideo1_start
child_pilot_0314,1521056365255415,4_SameVerbTest_compareVideo1_still
child_pilot_0314,1521056368279416,4_SameVerbTest_compareVideo1_end
child_pilot_0314,1521056370996164,4_SameVerbTest_compareVideo2_start
