subjectID,system_time_stamp,point_description
child_pilot_03232018_3pmx2,1521834603897617,Experiment_Start
child_pilot_03232018_3pmx2,1521834612644120,Practice_1_Training_1_audio
child_pilot_03232018_3pmx2,1521834615333203,Practice_1_Training_1_video
child_pilot_03232018_3pmx2,1521834621907130,Practice_1_Training_2_audio
child_pilot_03232018_3pmx2,1521834624617947,Practice_1_Training_2_video
child_pilot_03232018_3pmx2,1521834631718362,Practice_1_Training_3_audio
child_pilot_03232018_3pmx2,1521834634391588,Practice_1_Training_3_video
child_pilot_03232018_3pmx2,1521834638783663,Practice_1_Training_4_audio
child_pilot_03232018_3pmx2,1521834641427097,Practice_1_Training_4_video
child_pilot_03232018_3pmx2,1521834647097378,Practice_1_SameVerbTest_audio
child_pilot_03232018_3pmx2,1521834649533083,Practice_1_SameVerbTest_left_video
child_pilot_03232018_3pmx2,1521834655454625,Practice_1_SameVerbTest_right_video
child_pilot_03232018_3pmx2,1521834660128508,Practice_1_SameVerbTest_compareVideo1_start
child_pilot_03232018_3pmx2,1521834664983351,Practice_1_SameVerbTest_compareVideo1_still
child_pilot_03232018_3pmx2,1521834667990703,Practice_1_SameVerbTest_compareVideo1_end
child_pilot_03232018_3pmx2,1521834668851588,Practice_1_SameVerbTest_compareVideo2_start
child_pilot_03232018_3pmx2,1521834673748015,Practice_1_SameVerbTest_compareVideo2_still
child_pilot_03232018_3pmx2,1521834676760973,Practice_1_SameVerbTest_compareVideo2_end
child_pilot_03232018_3pmx2,1521834687551544,1_Ambig_audio_future
child_pilot_03232018_3pmx2,1521834691972549,1_Ambig_video
child_pilot_03232018_3pmx2,1521834697057383,1_Ambig_audio_past
child_pilot_03232018_3pmx2,1521834702503010,1_Training_1_audio_future
child_pilot_03232018_3pmx2,1521834706025963,1_Training_1_video
child_pilot_03232018_3pmx2,1521834711084759,1_Training_1_audio_past
child_pilot_03232018_3pmx2,1521834716865761,1_Training_2_audio_future
child_pilot_03232018_3pmx2,1521834720353992,1_Training_2_video
child_pilot_03232018_3pmx2,1521834725446351,1_Training_2_audio_past
child_pilot_03232018_3pmx2,1521834728253808,1_Training_3_audio_future
child_pilot_03232018_3pmx2,1521834732025744,1_Training_3_video
child_pilot_03232018_3pmx2,1521834737105240,1_Training_3_audio_past
child_pilot_03232018_3pmx2,1521834741876218,1_Training_4_audio_future
child_pilot_03232018_3pmx2,1521834745192417,1_Training_4_video
child_pilot_03232018_3pmx2,1521834750293816,1_Training_4_audio_past
child_pilot_03232018_3pmx2,1521834755952326,1_SameVerbTest_audio_warmup
child_pilot_03232018_3pmx2,1521834759053644,1_SameVerbTest_left_video
child_pilot_03232018_3pmx2,1521834764754653,1_SameVerbTest_right_video
child_pilot_03232018_3pmx2,1521834770530050,1_SameVerbTest_compareVideo1_start
child_pilot_03232018_3pmx2,1521834775752818,1_SameVerbTest_compareVideo1_still
child_pilot_03232018_3pmx2,1521834778777607,1_SameVerbTest_compareVideo1_end
child_pilot_03232018_3pmx2,1521834781690021,1_SameVerbTest_compareVideo2_start
child_pilot_03232018_3pmx2,1521834786931790,1_SameVerbTest_compareVideo2_still
child_pilot_03232018_3pmx2,1521834789948545,1_SameVerbTest_compareVideo2_end
child_pilot_03232018_3pmx2,1521834813722835,2_Ambig_audio_future
child_pilot_03232018_3pmx2,1521834818000754,2_Ambig_video
child_pilot_03232018_3pmx2,1521834823095063,2_Ambig_audio_past
child_pilot_03232018_3pmx2,1521834828161316,2_Training_1_audio_future
child_pilot_03232018_3pmx2,1521834831168653,2_Training_1_video
child_pilot_03232018_3pmx2,1521834836261126,2_Training_1_audio_past
child_pilot_03232018_3pmx2,1521834841452372,2_Training_2_audio_future
child_pilot_03232018_3pmx2,1521834844587493,2_Training_2_video
child_pilot_03232018_3pmx2,1521834849664995,2_Training_2_audio_past
child_pilot_03232018_3pmx2,1521834852446979,2_Training_3_audio_future
child_pilot_03232018_3pmx2,1521834856054688,2_Training_3_video
child_pilot_03232018_3pmx2,1521834861177425,2_Training_3_audio_past
child_pilot_03232018_3pmx2,1521834865993374,2_Training_4_audio_future
child_pilot_03232018_3pmx2,1521834869326182,2_Training_4_video
child_pilot_03232018_3pmx2,1521834874402297,2_Training_4_audio_past
child_pilot_03232018_3pmx2,1521834879791677,2_SameVerbTest_audio_warmup
child_pilot_03232018_3pmx2,1521834882833999,2_SameVerbTest_left_video
child_pilot_03232018_3pmx2,1521834888511806,2_SameVerbTest_right_video
child_pilot_03232018_3pmx2,1521834894174825,2_SameVerbTest_compareVideo1_start
child_pilot_03232018_3pmx2,1521834899352024,2_SameVerbTest_compareVideo1_still
child_pilot_03232018_3pmx2,1521834902365023,2_SameVerbTest_compareVideo1_end
child_pilot_03232018_3pmx2,1521834904942899,2_SameVerbTest_compareVideo2_start
child_pilot_03232018_3pmx2,1521834910124310,2_SameVerbTest_compareVideo2_still
child_pilot_03232018_3pmx2,1521834913140776,2_SameVerbTest_compareVideo2_end
child_pilot_03232018_3pmx2,1521834935311000,5_Ambig_audio_future
child_pilot_03232018_3pmx2,1521834939837609,5_Ambig_video
child_pilot_03232018_3pmx2,1521834944918317,5_Ambig_audio_past
child_pilot_03232018_3pmx2,1521834950041106,5_Bias_audio_warmup
child_pilot_03232018_3pmx2,1521834953079215,5_Bias_left_video
child_pilot_03232018_3pmx2,1521834958808646,5_Bias_right_video
child_pilot_03232018_3pmx2,1521834964511013,5_Bias_compareVideo1_start
child_pilot_03232018_3pmx2,1521834969700260,5_Bias_compareVideo1_still
child_pilot_03232018_3pmx2,1521834972710891,5_Bias_compareVideo1_end
child_pilot_03232018_3pmx2,1521834975834355,5_Bias_compareVideo2_start
child_pilot_03232018_3pmx2,1521834981022877,5_Bias_compareVideo2_still
child_pilot_03232018_3pmx2,1521834984041234,5_Bias_compareVideo2_end
child_pilot_03232018_3pmx2,1521834987194181,5_Training_1_audio_future
child_pilot_03232018_3pmx2,1521834990600483,5_Training_1_video
child_pilot_03232018_3pmx2,1521834995703703,5_Training_1_audio_past
child_pilot_03232018_3pmx2,1521835001950120,5_Training_3_audio_future
child_pilot_03232018_3pmx2,1521835006083134,5_Training_3_video
child_pilot_03232018_3pmx2,1521835011194911,5_Training_3_audio_past
child_pilot_03232018_3pmx2,1521835017148103,5_Training_4_audio_future
child_pilot_03232018_3pmx2,1521835020483115,5_Training_4_video
child_pilot_03232018_3pmx2,1521835025606777,5_Training_4_audio_past
child_pilot_03232018_3pmx2,1521835031793406,5_SameVerbTest_audio_warmup
child_pilot_03232018_3pmx2,1521835034820855,5_SameVerbTest_left_video
child_pilot_03232018_3pmx2,1521835040525988,5_SameVerbTest_right_video
child_pilot_03232018_3pmx2,1521835046208157,5_SameVerbTest_compareVideo1_start
child_pilot_03232018_3pmx2,1521835051389242,5_SameVerbTest_compareVideo1_still
child_pilot_03232018_3pmx2,1521835054402871,5_SameVerbTest_compareVideo1_end
child_pilot_03232018_3pmx2,1521835057499124,5_SameVerbTest_compareVideo2_start
child_pilot_03232018_3pmx2,1521835062715840,5_SameVerbTest_compareVideo2_still
child_pilot_03232018_3pmx2,1521835065747311,5_SameVerbTest_compareVideo2_end
child_pilot_03232018_3pmx2,1521835088003678,6_Ambig_audio_future
child_pilot_03232018_3pmx2,1521835092734211,6_Ambig_video
child_pilot_03232018_3pmx2,1521835097827888,6_Ambig_audio_past
child_pilot_03232018_3pmx2,1521835102791062,6_Bias_audio_warmup
child_pilot_03232018_3pmx2,1521835105872501,6_Bias_left_video
child_pilot_03232018_3pmx2,1521835111640047,6_Bias_right_video
child_pilot_03232018_3pmx2,1521835117381007,6_Bias_compareVideo1_start
child_pilot_03232018_3pmx2,1521835122536503,6_Bias_compareVideo1_still
child_pilot_03232018_3pmx2,1521835125561226,6_Bias_compareVideo1_end
child_pilot_03232018_3pmx2,1521835128640025,6_Bias_compareVideo2_start
child_pilot_03232018_3pmx2,1521835133816724,6_Bias_compareVideo2_still
child_pilot_03232018_3pmx2,1521835136831109,6_Bias_compareVideo2_end
child_pilot_03232018_3pmx2,1521835140197726,6_Training_1_audio_future
child_pilot_03232018_3pmx2,1521835143583091,6_Training_1_video
