subjectID,system_time_stamp,point_description
pilot_0804,1501853433433311,Experiment Start
pilot_0804,1501853444667467,Start_Practice_Trial 
pilot_0804,1501853446433757,ambigAudio_Practice 
pilot_0804,1501853449213588,ambigAudio_Practice End 
pilot_0804,1501853449950181,ambigVideo_Practice 
pilot_0804,1501853455449586,ambigVideo_Practice 
pilot_0804,1501853456589639,ambigAudio_Practice_1_ball
pilot_0804,1501853459454593,ambigAudio_Practice_1_ball End
pilot_0804,1501853460403460,ambigVideo_Practice_1_ball
pilot_0804,1501853466635149,ambigVideo_Practice_1_ball End
pilot_0804,1501853468159628,trainingAudio_Practice_1_ball
pilot_0804,1501853471006530,trainingAudio_Practice_1_ball
pilot_0804,1501853471856993,trainingVideo_Practice_1_ball
pilot_0804,1501853475661409,trainingVideo_Practice_1_ball
pilot_0804,1501853476992912,trainingAudio_Practice_3_ball
pilot_0804,1501853479810211,trainingAudio_Practice_3_ball End
pilot_0804,1501853480856059,trainingVideo_Practice_3_ball
pilot_0804,1501853485941069,trainingVideo_Practice_3_ball
pilot_0804,1501853487184470,testAudio_Practice_ball
pilot_0804,1501853489760008,testAudio_Practice_ball End
pilot_0804,1501853490553251,left_testVideo_Practice_ball
pilot_0804,1501853496013906,left_testVideo_Practice_ball End
pilot_0804,1501853497171911,right_testVideo_Practice_ball
pilot_0804,1501853502592628,testAudio_Practice_ball
pilot_0804,1501853506073401,testVideos_Practice_ball
pilot_0804,1501853516193011,End_Practice_Trial_1 
pilot_0804,1501853516931551,recenter 
pilot_0804,1501853539229867,Start_Practice_Trial_2 
pilot_0804,1501853539653052,ambigAudio_Practice_book
pilot_0804,1501853544184585,ambigVideo_Practice_book
pilot_0804,1501853550053586,trainingAudio_Practice_1_book
pilot_0804,1501853553199724,trainingVideo_Practice_1_book
pilot_0804,1501853559725635,trainingAudio_Practice_2_book
pilot_0804,1501853562834274,trainingVideo_Practice_2_book
pilot_0804,1501853570033719,trainingAudio_Practice_3_book
pilot_0804,1501853573219911,trainingVideo_Practice_3_book
pilot_0804,1501853580046244,testAudio_Practice_book
pilot_0804,1501853583220852,left_testVideo_Practice_book
pilot_0804,1501853589556378,right_testVideo_Practice_book
pilot_0804,1501853595434303,testAudio_Practice_book
pilot_0804,1501853598934267,testVideos_Practice_book
pilot_0804,1501853608761800,End_Practice_Trial_2 
pilot_0804,1501853609447005,recenter 
pilot_0804,1501853625297170,Start_Practice_Trial_3 
pilot_0804,1501853625722454,ambigAudio_Practice_1_cake
pilot_0804,1501853630892262,ambigVideo_Practice_1_cake
pilot_0804,1501853637306970,trainingAudio_Practice_1_cake
pilot_0804,1501853640894455,trainingVideo_Practice_1_cake
pilot_0804,1501853648761905,trainingAudio_Practice_1_cake
pilot_0804,1501853652308253,trainingVideo_Practice_2_cake
pilot_0804,1501853658269137,trainingAudio_Practice_3_cake
pilot_0804,1501853661519938,trainingVideo_Practice_3_cake
pilot_0804,1501853667238879,testAudio_Practice_cake
pilot_0804,1501853670670866,left_testVideo_Practice_cake
pilot_0804,1501853677666259,right_testVideo_Practice_cake
pilot_0804,1501853683999333,testAudio_Practice_cake
pilot_0804,1501853687434939,testVideos_Practice_cake
pilot_0804,1501853699043601,End__Practice_Trial_3 
pilot_0804,1501853699990490,recenter 
pilot_0804,1501853714162893,Start_Practice_Trial_4 
pilot_0804,1501853714567484,ambigAudio_Practice_car
pilot_0804,1501853719199037,ambigVideo_Practice_car
pilot_0804,1501853725404650,trainingAudio_Practice_1_car
pilot_0804,1501853729317619,trainingVideo_Practice_1_car
pilot_0804,1501853735606100,trainingAudio_Practice_2_car
pilot_0804,1501853739435080,trainingVideo_Practice_2_car
pilot_0804,1501853744590514,trainingAudio_Practice_3_car
pilot_0804,1501853748561220,trainingVideo_Practice_3_car
pilot_0804,1501853754428271,testAudio_Practice_car
pilot_0804,1501853758404415,left_testVideo_Practice_car
pilot_0804,1501853764907556,right_testVideo_Practice_car
pilot_0804,1501853771276543,testAudio_Practice_car
pilot_0804,1501853774728079,testVideos_Practice_car
pilot_0804,1501853784619562,End_Practice_Trial_4 
pilot_0804,1501853785171368,recenter 
pilot_0804,1501853805012718,Start_noBias_Trial 1
pilot_0804,1501853805370661,ambigAudio_noBias1
pilot_0804,1501853809479398,ambigVideo_noBias1
pilot_0804,1501853817176402,ambigAudio_noBias1
pilot_0804,1501853821366835,trainingAudio_noBias_1 1
pilot_0804,1501853825022033,trainingVideo_noBias_1 1
pilot_0804,1501853833004837,trainingAudio_noBias_1 1
pilot_0804,1501853837902435,trainingAudio_noBias_2 1
pilot_0804,1501853841717763,trainingVideo_noBias_21
pilot_0804,1501853848878242,trainingAudio_noBias_2 1
pilot_0804,1501853853686014,trainingAudio_noBias_3 1
pilot_0804,1501853857983144,trainingVideo_noBias_3 1
pilot_0804,1501853865827007,trainingAudio_noBias_3 1
pilot_0804,1501853871835521,testAudio_noBias1
pilot_0804,1501853875150993,left_testVideo_noBias 1
pilot_0804,1501853882321052,left_testVideo_noBias 1
pilot_0804,1501853889634259,testVideos_noBias 1
pilot_0804,1501853900404396,End_NoBias_Trial 1
pilot_0804,1501853901181808,recenter 1
pilot_0804,1501853918566385,Start_noBias_Trial 2
pilot_0804,1501853918969870,ambigAudio_noBias2
pilot_0804,1501853922638907,ambigVideo_noBias2
pilot_0804,1501853930025681,ambigAudio_noBias2
pilot_0804,1501853933375493,trainingAudio_noBias_1 2
pilot_0804,1501853937267626,trainingVideo_noBias_1 2
pilot_0804,1501853944430292,trainingAudio_noBias_1 2
pilot_0804,1501853949810178,trainingAudio_noBias_2 2
pilot_0804,1501853953801876,trainingVideo_noBias_22
pilot_0804,1501853961237231,trainingAudio_noBias_2 2
pilot_0804,1501853966345918,trainingAudio_noBias_3 2
pilot_0804,1501853970703696,trainingVideo_noBias_3 2
pilot_0804,1501853977500191,trainingAudio_noBias_3 2
pilot_0804,1501853982593020,testAudio_noBias2
pilot_0804,1501853985470085,left_testVideo_noBias 2
pilot_0804,1501853992870133,left_testVideo_noBias 2
pilot_0804,1501854000774245,testVideos_noBias 2
pilot_0804,1501854011929624,End_NoBias_Trial 2
pilot_0804,1501854012759738,recenter 2
pilot_0804,1501854029820606,Start_noBias_Trial 3
pilot_0804,1501854030099513,ambigAudio_noBias3
pilot_0804,1501854034322629,ambigVideo_noBias3
pilot_0804,1501854041759252,ambigAudio_noBias3
pilot_0804,1501854045424424,trainingAudio_noBias_1 3
pilot_0804,1501854048934427,trainingVideo_noBias_1 3
pilot_0804,1501854055978226,trainingAudio_noBias_1 3
pilot_0804,1501854060766716,trainingAudio_noBias_2 3
pilot_0804,1501854064915358,trainingVideo_noBias_23
pilot_0804,1501854071988996,trainingAudio_noBias_2 3
pilot_0804,1501854077227155,trainingAudio_noBias_3 3
pilot_0804,1501854081368034,trainingVideo_noBias_3 3
pilot_0804,1501854088463191,trainingAudio_noBias_3 3
pilot_0804,1501854093585253,testAudio_noBias3
pilot_0804,1501854096918918,left_testVideo_noBias 3
pilot_0804,1501854104537676,left_testVideo_noBias 3
pilot_0804,1501854111415417,testVideos_noBias 3
pilot_0804,1501854122066031,End_NoBias_Trial 3
pilot_0804,1501854122905983,recenter 3
pilot_0804,1501854139577398,Start_noBias_Trial 4
pilot_0804,1501854139874742,ambigAudio_noBias4
pilot_0804,1501854144154225,ambigVideo_noBias4
pilot_0804,1501854151378744,ambigAudio_noBias4
pilot_0804,1501854154602374,trainingAudio_noBias_1 4
pilot_0804,1501854159044326,trainingVideo_noBias_1 4
pilot_0804,1501854165845255,trainingAudio_noBias_1 4
pilot_0804,1501854171423694,trainingAudio_noBias_2 4
pilot_0804,1501854175526944,trainingVideo_noBias_24
pilot_0804,1501854182539865,trainingAudio_noBias_2 4
