subjectID,system_time_stamp,point_description
Adult_0322_2_2pm,1521742284071667,Experiment_Start
Adult_0322_2_2pm,1521742292331625,Practice_1_Training_1_audio
Adult_0322_2_2pm,1521742295027426,Practice_1_Training_1_video
Adult_0322_2_2pm,1521742300112219,Practice_1_Training_2_audio
Adult_0322_2_2pm,1521742302823571,Practice_1_Training_2_video
Adult_0322_2_2pm,1521742309886360,Practice_1_Training_3_audio
Adult_0322_2_2pm,1521742312601128,Practice_1_Training_3_video
Adult_0322_2_2pm,1521742316912076,Practice_1_Training_4_audio
Adult_0322_2_2pm,1521742319584882,Practice_1_Training_4_video
Adult_0322_2_2pm,1521742325206884,Practice_1_SameVerbTest_audio
Adult_0322_2_2pm,1521742327647271,Practice_1_SameVerbTest_left_video
Adult_0322_2_2pm,1521742333555118,Practice_1_SameVerbTest_right_video
Adult_0322_2_2pm,1521742338071928,Practice_1_SameVerbTest_compareVideo1_start
Adult_0322_2_2pm,1521742342916998,Practice_1_SameVerbTest_compareVideo1_still
Adult_0322_2_2pm,1521742345928535,Practice_1_SameVerbTest_compareVideo1_end
Adult_0322_2_2pm,1521742346659434,Practice_1_SameVerbTest_compareVideo2_start
Adult_0322_2_2pm,1521742351498422,Practice_1_SameVerbTest_compareVideo2_still
Adult_0322_2_2pm,1521742354508238,Practice_1_SameVerbTest_compareVideo2_end
Adult_0322_2_2pm,1521742361954467,1_Ambig_audio_future
Adult_0322_2_2pm,1521742366414000,1_Ambig_video
Adult_0322_2_2pm,1521742371855192,1_Ambig_audio_past
Adult_0322_2_2pm,1521742376403021,1_Training_1_audio_future
Adult_0322_2_2pm,1521742379886883,1_Training_1_video
Adult_0322_2_2pm,1521742385392801,1_Training_1_audio_past
Adult_0322_2_2pm,1521742390841185,1_Training_2_audio_future
Adult_0322_2_2pm,1521742394239547,1_Training_2_video
Adult_0322_2_2pm,1521742399567505,1_Training_2_audio_past
Adult_0322_2_2pm,1521742402244282,1_Training_3_audio_future
Adult_0322_2_2pm,1521742406120759,1_Training_3_video
Adult_0322_2_2pm,1521742411758205,1_Training_3_audio_past
Adult_0322_2_2pm,1521742416801405,1_Training_4_audio_future
Adult_0322_2_2pm,1521742419973607,1_Training_4_video
Adult_0322_2_2pm,1521742425546252,1_Training_4_audio_past
Adult_0322_2_2pm,1521742430575916,1_SameVerbTest_audio_warmup
Adult_0322_2_2pm,1521742433584016,1_SameVerbTest_left_video
Adult_0322_2_2pm,1521742439655329,1_SameVerbTest_right_video
Adult_0322_2_2pm,1521742445436868,1_SameVerbTest_compareVideo1_start
Adult_0322_2_2pm,1521742451041118,1_SameVerbTest_compareVideo1_still
Adult_0322_2_2pm,1521742454052533,1_SameVerbTest_compareVideo1_end
Adult_0322_2_2pm,1521742456893339,1_SameVerbTest_compareVideo2_start
Adult_0322_2_2pm,1521742462483433,1_SameVerbTest_compareVideo2_still
Adult_0322_2_2pm,1521742465499092,1_SameVerbTest_compareVideo2_end
Adult_0322_2_2pm,1521742484523028,2_Ambig_audio_future
Adult_0322_2_2pm,1521742489227257,2_Ambig_video
Adult_0322_2_2pm,1521742494748022,2_Ambig_audio_past
Adult_0322_2_2pm,1521742499480776,2_Training_1_audio_future
Adult_0322_2_2pm,1521742502521699,2_Training_1_video
Adult_0322_2_2pm,1521742507853115,2_Training_1_audio_past
Adult_0322_2_2pm,1521742513047372,2_Training_2_audio_future
Adult_0322_2_2pm,1521742516428203,2_Training_2_video
Adult_0322_2_2pm,1521742520983195,2_Training_2_audio_past
Adult_0322_2_2pm,1521742523593782,2_Training_3_audio_future
Adult_0322_2_2pm,1521742527595355,2_Training_3_video
Adult_0322_2_2pm,1521742532864392,2_Training_3_audio_past
Adult_0322_2_2pm,1521742537208897,2_Training_4_audio_future
Adult_0322_2_2pm,1521742540690871,2_Training_4_video
Adult_0322_2_2pm,1521742545857307,2_Training_4_audio_past
Adult_0322_2_2pm,1521742551398476,2_SameVerbTest_audio_warmup
Adult_0322_2_2pm,1521742554411099,2_SameVerbTest_left_video
Adult_0322_2_2pm,1521742559674307,2_SameVerbTest_right_video
Adult_0322_2_2pm,1521742565730280,2_SameVerbTest_compareVideo1_start
Adult_0322_2_2pm,1521742571337698,2_SameVerbTest_compareVideo1_still
Adult_0322_2_2pm,1521742574367276,2_SameVerbTest_compareVideo1_end
Adult_0322_2_2pm,1521742577158908,2_SameVerbTest_compareVideo2_start
Adult_0322_2_2pm,1521742582758258,2_SameVerbTest_compareVideo2_still
Adult_0322_2_2pm,1521742585765703,2_SameVerbTest_compareVideo2_end
Adult_0322_2_2pm,1521742601644407,5_Ambig_audio_future
Adult_0322_2_2pm,1521742606054911,5_Ambig_video
Adult_0322_2_2pm,1521742611836017,5_Ambig_audio_past
Adult_0322_2_2pm,1521742616307386,5_Bias_audio_warmup
Adult_0322_2_2pm,1521742619369727,5_Bias_left_video
Adult_0322_2_2pm,1521742625432120,5_Bias_right_video
Adult_0322_2_2pm,1521742631514086,5_Bias_compareVideo1_start
Adult_0322_2_2pm,1521742637135600,5_Bias_compareVideo1_still
Adult_0322_2_2pm,1521742640163657,5_Bias_compareVideo1_end
Adult_0322_2_2pm,1521742642928029,5_Bias_compareVideo2_start
Adult_0322_2_2pm,1521742648565178,5_Bias_compareVideo2_still
Adult_0322_2_2pm,1521742651586754,5_Bias_compareVideo2_end
Adult_0322_2_2pm,1521742654747191,5_Training_1_audio_future
Adult_0322_2_2pm,1521742657847069,5_Training_1_video
Adult_0322_2_2pm,1521742663549850,5_Training_1_audio_past
Adult_0322_2_2pm,1521742668921949,5_Training_3_audio_future
Adult_0322_2_2pm,1521742672323661,5_Training_3_video
Adult_0322_2_2pm,1521742677966301,5_Training_3_audio_past
Adult_0322_2_2pm,1521742682579879,5_Training_4_audio_future
Adult_0322_2_2pm,1521742685924763,5_Training_4_video
Adult_0322_2_2pm,1521742691410188,5_Training_4_audio_past
Adult_0322_2_2pm,1521742696759373,5_SameVerbTest_audio_warmup
Adult_0322_2_2pm,1521742699799830,5_SameVerbTest_left_video
Adult_0322_2_2pm,1521742705643176,5_SameVerbTest_right_video
Adult_0322_2_2pm,1521742711620524,5_SameVerbTest_compareVideo1_start
Adult_0322_2_2pm,1521742717122007,5_SameVerbTest_compareVideo1_still
Adult_0322_2_2pm,1521742720135423,5_SameVerbTest_compareVideo1_end
Adult_0322_2_2pm,1521742722853045,5_SameVerbTest_compareVideo2_start
Adult_0322_2_2pm,1521742728342952,5_SameVerbTest_compareVideo2_still
Adult_0322_2_2pm,1521742731366986,5_SameVerbTest_compareVideo2_end
Adult_0322_2_2pm,1521742747797426,6_Ambig_audio_future
Adult_0322_2_2pm,1521742752284376,6_Ambig_video
Adult_0322_2_2pm,1521742757848177,6_Ambig_audio_past
Adult_0322_2_2pm,1521742762821503,6_Bias_audio_warmup
Adult_0322_2_2pm,1521742765841626,6_Bias_left_video
Adult_0322_2_2pm,1521742771894971,6_Bias_right_video
Adult_0322_2_2pm,1521742777196972,6_Bias_compareVideo1_start
Adult_0322_2_2pm,1521742782805597,6_Bias_compareVideo1_still
Adult_0322_2_2pm,1521742785812884,6_Bias_compareVideo1_end
Adult_0322_2_2pm,1521742788686258,6_Bias_compareVideo2_start
Adult_0322_2_2pm,1521742794307949,6_Bias_compareVideo2_still
Adult_0322_2_2pm,1521742797332343,6_Bias_compareVideo2_end
Adult_0322_2_2pm,1521742800136745,6_Training_1_audio_future
Adult_0322_2_2pm,1521742803452139,6_Training_1_video
Adult_0322_2_2pm,1521742809026921,6_Training_1_audio_past
Adult_0322_2_2pm,1521742814705387,6_Training_3_audio_future
Adult_0322_2_2pm,1521742818380178,6_Training_3_video
Adult_0322_2_2pm,1521742824038383,6_Training_3_audio_past
Adult_0322_2_2pm,1521742828955928,6_Training_4_audio_future
Adult_0322_2_2pm,1521742832290350,6_Training_4_video
Adult_0322_2_2pm,1521742837755516,6_Training_4_audio_past
Adult_0322_2_2pm,1521742843196086,6_SameVerbTest_audio_warmup
Adult_0322_2_2pm,1521742846251314,6_SameVerbTest_left_video
Adult_0322_2_2pm,1521742852389442,6_SameVerbTest_right_video
Adult_0322_2_2pm,1521742858303472,6_SameVerbTest_compareVideo1_start
Adult_0322_2_2pm,1521742863990563,6_SameVerbTest_compareVideo1_still
Adult_0322_2_2pm,1521742866998922,6_SameVerbTest_compareVideo1_end
Adult_0322_2_2pm,1521742869839113,6_SameVerbTest_compareVideo2_start
Adult_0322_2_2pm,1521742875517072,6_SameVerbTest_compareVideo2_still
Adult_0322_2_2pm,1521742878546784,6_SameVerbTest_compareVideo2_end
Adult_0322_2_2pm,1521742894875396,7_Ambig_audio_future
Adult_0322_2_2pm,1521742899324658,7_Ambig_video
Adult_0322_2_2pm,1521742904868518,7_Ambig_audio_past
Adult_0322_2_2pm,1521742909624266,7_Bias_audio_warmup
Adult_0322_2_2pm,1521742912633509,7_Bias_left_video
