subjectID,system_time_stamp,point_description
pilot_adult2,1501686256743703,Experiment Start
pilot_adult2,1501686260379550,Start_Practice_Trial 
pilot_adult2,1501686260479519,ambigAudio_Practice 
pilot_adult2,1501686263110173,ambigAudio_Practice End 
pilot_adult2,1501686263255875,ambigVideo_Practice 
pilot_adult2,1501686268566925,ambigVideo_Practice 
pilot_adult2,1501686268806712,ambigAudio_Practice_1_ball
pilot_adult2,1501686271473091,ambigAudio_Practice_1_ball End
pilot_adult2,1501686271658941,ambigVideo_Practice_1_ball
pilot_adult2,1501686277787131,ambigVideo_Practice_1_ball End
pilot_adult2,1501686278056168,trainingAudio_Practice_1_ball
pilot_adult2,1501686280685464,trainingAudio_Practice_1_ball
pilot_adult2,1501686280848076,trainingVideo_Practice_1_ball
pilot_adult2,1501686284475954,trainingVideo_Practice_1_ball
pilot_adult2,1501686284654862,trainingAudio_Practice_3_ball
pilot_adult2,1501686287280121,trainingAudio_Practice_3_ball End
pilot_adult2,1501686287421747,trainingVideo_Practice_3_ball
pilot_adult2,1501686292340557,trainingVideo_Practice_3_ball
pilot_adult2,1501686292586004,testAudio_Practice_ball
pilot_adult2,1501686294981041,testAudio_Practice_ball End
pilot_adult2,1501686295118216,left_testVideo_Practice_ball
pilot_adult2,1501686300271571,left_testVideo_Practice_ball End
pilot_adult2,1501686300508462,right_testVideo_Practice_ball
pilot_adult2,1501686304707935,testAudio_Practice_ball
pilot_adult2,1501686307246663,testVideos_Practice_ball
pilot_adult2,1501686315332006,End_Practice_Trial_1 
pilot_adult2,1501686315409906,recenter 
pilot_adult2,1501686322032529,Start_Practice_Trial_2 
pilot_adult2,1501686322042022,ambigAudio_Practice_book
pilot_adult2,1501686324871515,ambigVideo_Practice_book
pilot_adult2,1501686329816370,trainingAudio_Practice_1_book
pilot_adult2,1501686332354877,trainingVideo_Practice_1_book
pilot_adult2,1501686338076075,trainingAudio_Practice_2_book
pilot_adult2,1501686340616988,trainingVideo_Practice_2_book
pilot_adult2,1501686346444804,trainingAudio_Practice_3_book
pilot_adult2,1501686348989599,trainingVideo_Practice_3_book
pilot_adult2,1501686354800675,testAudio_Practice_book
pilot_adult2,1501686357187545,left_testVideo_Practice_book
pilot_adult2,1501686362644230,right_testVideo_Practice_book
pilot_adult2,1501686367518137,testAudio_Practice_book
pilot_adult2,1501686369904917,testVideos_Practice_book
pilot_adult2,1501686378063093,End_Practice_Trial_2 
pilot_adult2,1501686378116375,recenter 
pilot_adult2,1501686382178508,Start_Practice_Trial_3 
pilot_adult2,1501686382183657,ambigAudio_Practice_1_cake
pilot_adult2,1501686384939560,ambigVideo_Practice_1_cake
pilot_adult2,1501686389841533,trainingAudio_Practice_1_cake
pilot_adult2,1501686392436156,trainingVideo_Practice_1_cake
pilot_adult2,1501686398674917,trainingAudio_Practice_1_cake
pilot_adult2,1501686401272878,trainingVideo_Practice_2_cake
pilot_adult2,1501686405983472,trainingAudio_Practice_3_cake
pilot_adult2,1501686408584279,trainingVideo_Practice_3_cake
pilot_adult2,1501686413257254,testAudio_Practice_cake
pilot_adult2,1501686416065081,left_testVideo_Practice_cake
pilot_adult2,1501686422104579,right_testVideo_Practice_cake
pilot_adult2,1501686427030119,testAudio_Practice_cake
pilot_adult2,1501686429824963,testVideos_Practice_cake
pilot_adult2,1501686438551764,End__Practice_Trial_3 
pilot_adult2,1501686438614661,recenter 
pilot_adult2,1501686442060321,Start_Practice_Trial_4 
pilot_adult2,1501686442064865,ambigAudio_Practice_car
pilot_adult2,1501686445406277,ambigVideo_Practice_car
pilot_adult2,1501686450742105,trainingAudio_Practice_1_car
pilot_adult2,1501686453916339,trainingVideo_Practice_1_car
pilot_adult2,1501686459174318,trainingAudio_Practice_2_car
pilot_adult2,1501686462357529,trainingVideo_Practice_2_car
pilot_adult2,1501686466574688,trainingAudio_Practice_3_car
pilot_adult2,1501686469755564,trainingVideo_Practice_3_car
pilot_adult2,1501686474665775,testAudio_Practice_car
pilot_adult2,1501686477546932,left_testVideo_Practice_car
pilot_adult2,1501686483191935,right_testVideo_Practice_car
pilot_adult2,1501686488709037,testAudio_Practice_car
pilot_adult2,1501686491581013,testVideos_Practice_car
pilot_adult2,1501686499886587,End_Practice_Trial_4 
