subjectID,trialNo,device_time_stamp,system_time_stamp,description,L_valid,L_x,L_y,R_valid,R_x,R_y
99,5,1500479057024228,1500479589988955,All_of_Extend_trial_5,0,NaN,NaN,1,0.01819714,1.490795
99,5,1500479057040851,1500479590005579,All_of_Extend_trial_5,1,0.04546172,1.477799,1,0.3660869,0.0296306
99,5,1500479057057481,1500479590022210,All_of_Extend_trial_5,1,0.09605063,1.373086,1,0.1713163,0.703102
99,5,1500479057074108,1500479590038838,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479057090858,1500479590055589,All_of_Extend_trial_5,1,0.5987843,1.408653,0,NaN,NaN
99,5,1500479057107485,1500479590072217,All_of_Extend_trial_5,0,NaN,NaN,1,0.02010446,1.414522
99,5,1500479057124112,1500479590088845,All_of_Extend_trial_5,1,0.6296341,1.402474,1,0.5855457,1.497296
99,5,1500479057140746,1500479590105480,All_of_Extend_trial_5,1,0.0914515,1.41173,1,0.5977397,1.452468
99,5,1500479057157365,1500479590122100,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479057174117,1500479590138853,All_of_Extend_trial_5,1,0.6052296,1.414011,0,NaN,NaN
99,5,1500479057190754,1500479590155491,All_of_Extend_trial_5,0,NaN,NaN,1,0.02956771,1.408315
99,5,1500479057207363,1500479590172101,All_of_Extend_trial_5,1,0.1373829,1.361363,1,0.6238308,1.473348
99,5,1500479057223992,1500479590188731,All_of_Extend_trial_5,1,0.06402554,1.490762,1,0.01875498,1.513896
99,5,1500479057240750,1500479590205490,All_of_Extend_trial_5,1,0.06709256,0.5820572,0,NaN,NaN
99,5,1500479057257369,1500479590222110,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479057273995,1500479590238736,All_of_Extend_trial_5,1,0.1248777,1.397829,1,0.007574702,1.519417
99,5,1500479057290623,1500479590255365,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479057307247,1500479590271990,All_of_Extend_trial_5,0,NaN,NaN,1,0.3208563,1.431666
99,5,1500479057324000,1500479590288744,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479057340626,1500479590305371,All_of_Extend_trial_5,1,0.04517283,0.6112456,1,0.1575095,0.6860934
99,5,1500479057357253,1500479590321999,All_of_Extend_trial_5,1,0.08625476,1.429035,1,0.03975457,1.456727
99,5,1500479057373878,1500479590338625,All_of_Extend_trial_5,1,0.1402964,1.43759,1,0.01009313,1.479388
99,5,1500479057390623,1500479590355371,All_of_Extend_trial_5,1,0.08482278,1.479341,0,NaN,NaN
99,5,1500479057407255,1500479590372004,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479057423876,1500479590388626,All_of_Extend_trial_5,1,0.1398286,1.347592,1,0.1094702,1.326286
99,5,1500479057440516,1500479590405267,All_of_Extend_trial_5,1,0.2939202,1.141973,1,0.1122058,1.31936
99,5,1500479057457133,1500479590421885,All_of_Extend_trial_5,0,NaN,NaN,1,0.4660695,0.868634
99,5,1500479057473884,1500479590438637,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479057490509,1500479590455263,All_of_Extend_trial_5,1,0.561186,0.3564097,0,NaN,NaN
99,5,1500479057507137,1500479590471892,All_of_Extend_trial_5,1,0.5844879,0.3594689,0,NaN,NaN
99,5,1500479057523760,1500479590488516,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479057540514,1500479590505271,All_of_Extend_trial_5,1,0.550176,0.470122,1,0.5505125,0.5559541
99,5,1500479057557140,1500479590521898,All_of_Extend_trial_5,1,0.5399571,0.4932228,1,0.5530435,0.5699155
99,5,1500479057573765,1500479590538524,All_of_Extend_trial_5,1,0.5265301,0.4220361,1,0.5369825,0.5346524
99,5,1500479057590391,1500479590555151,All_of_Extend_trial_5,1,0.5044419,0.4066932,1,0.514981,0.494471
99,5,1500479057607017,1500479590571778,All_of_Extend_trial_5,1,0.4950844,0.4326552,1,0.5162361,0.4789081
99,5,1500479057623768,1500479590588530,All_of_Extend_trial_5,1,0.4992,0.4255058,1,0.5117685,0.5092108
99,5,1500479057640395,1500479590605158,All_of_Extend_trial_5,1,0.4996348,0.4313064,1,0.5127484,0.5031778
99,5,1500479057657021,1500479590621785,All_of_Extend_trial_5,1,0.4998927,0.4249336,1,0.5140895,0.5029824
99,5,1500479057673654,1500479590638419,All_of_Extend_trial_5,1,0.5050327,0.4198854,1,0.5124788,0.4959712
99,5,1500479057690398,1500479590655164,All_of_Extend_trial_5,1,0.4974615,0.4066932,1,0.5189422,0.4839078
99,5,1500479057707025,1500479590671792,All_of_Extend_trial_5,1,0.5012482,0.4081309,1,0.5229232,0.5035829
99,5,1500479057723661,1500479590688429,All_of_Extend_trial_5,1,0.5051011,0.4204732,1,0.5186637,0.5202782
99,5,1500479057740277,1500479590705046,All_of_Extend_trial_5,1,0.5104004,0.4111408,1,0.5202252,0.5289026
99,5,1500479057756916,1500479590721686,All_of_Extend_trial_5,1,0.4980099,0.4342269,1,0.5010668,0.5014007
99,5,1500479057773652,1500479590738423,All_of_Extend_trial_5,1,0.4961561,0.4299586,1,0.5184861,0.4967088
99,5,1500479057790279,1500479590755051,All_of_Extend_trial_5,1,0.4911588,0.4163289,1,0.5162821,0.4805818
99,5,1500479057806913,1500479590771686,All_of_Extend_trial_5,1,0.5025636,0.4460399,1,0.5245858,0.4878
99,5,1500479057823531,1500479590788305,All_of_Extend_trial_5,1,0.4995371,0.4397626,1,0.5269309,0.4994988
99,5,1500479057840283,1500479590805058,All_of_Extend_trial_5,1,0.4891797,0.4425844,1,0.5199546,0.4929247
99,5,1500479057856909,1500479590821685,All_of_Extend_trial_5,1,0.493653,0.4295,1,0.5232215,0.4863968
99,5,1500479057873535,1500479590838312,All_of_Extend_trial_5,1,0.4936571,0.4344601,1,0.5240198,0.5063914
99,5,1500479057890161,1500479590854939,All_of_Extend_trial_5,1,0.4886874,0.4455984,1,0.5188758,0.505022
99,5,1500479057906788,1500479590871567,All_of_Extend_trial_5,1,0.4920638,0.4454946,1,0.5224027,0.4862838
99,5,1500479057923539,1500479590888319,All_of_Extend_trial_5,1,0.4905086,0.43172,1,0.5230962,0.4822384
99,5,1500479057940163,1500479590904944,All_of_Extend_trial_5,1,0.4859686,0.4111095,1,0.5124921,0.5160378
99,5,1500479057956789,1500479590921571,All_of_Extend_trial_5,1,0.4969213,0.4222637,1,0.5230411,0.4949514
99,5,1500479057973415,1500479590938198,All_of_Extend_trial_5,1,0.4906802,0.4282865,1,0.524519,0.4872359
99,5,1500479057990166,1500479590954950,All_of_Extend_trial_5,1,0.4876857,0.4093471,1,0.5136741,0.5044591
99,5,1500479058006793,1500479590971578,All_of_Extend_trial_5,1,0.4844559,0.4232592,1,0.5239432,0.4983876
99,5,1500479058023419,1500479590988205,All_of_Extend_trial_5,1,0.4963397,0.4282538,1,0.5256833,0.4861701
99,5,1500479058040045,1500479591004832,All_of_Extend_trial_5,1,0.4923583,0.4509335,1,0.5127015,0.5259416
99,5,1500479058056672,1500479591021460,All_of_Extend_trial_5,1,0.4868029,0.4362528,1,0.5232344,0.4870904
99,5,1500479058073423,1500479591038212,All_of_Extend_trial_5,1,0.4982333,0.4031937,1,0.5185474,0.4945041
99,5,1500479058090050,1500479591054840,All_of_Extend_trial_5,1,0.5041488,0.3957616,1,0.5217513,0.4728366
99,5,1500479058106685,1500479591071476,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058123299,1500479591088091,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058140051,1500479591104844,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058156688,1500479591121482,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058173300,1500479591138095,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058189935,1500479591154731,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058206562,1500479591171359,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058223309,1500479591188107,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058239941,1500479591204740,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058256565,1500479591221364,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058273231,1500479591238031,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058289940,1500479591254741,All_of_Extend_trial_5,1,0.5035654,0.4824979,1,0.5451195,0.575358
99,5,1500479058306561,1500479591271363,All_of_Extend_trial_5,1,0.5086368,0.4080671,1,0.5391104,0.517333
99,5,1500479058323187,1500479591287990,All_of_Extend_trial_5,1,0.501295,0.4052505,1,0.5820072,0.3940276
99,5,1500479058339815,1500479591304619,All_of_Extend_trial_5,1,0.5067011,0.3709577,1,0.568978,0.4564151
99,5,1500479058356441,1500479591321246,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058373191,1500479591337997,All_of_Extend_trial_5,1,0.5157318,0.4459821,1,0.5586745,0.4375964
99,5,1500479058389813,1500479591354620,All_of_Extend_trial_5,1,0.5228693,0.4597379,1,0.5554354,0.4797226
99,5,1500479058406443,1500479591371251,All_of_Extend_trial_5,1,0.490293,0.4918246,1,0.5469261,0.4910066
99,5,1500479058423072,1500479591387881,All_of_Extend_trial_5,0,NaN,NaN,1,0.5138623,0.738079
99,5,1500479058439822,1500479591404632,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058456444,1500479591421255,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058473068,1500479591437880,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058489700,1500479591454513,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058506449,1500479591471263,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058523076,1500479591487891,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058539709,1500479591504525,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058556328,1500479591521145,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058572955,1500479591537773,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058589715,1500479591554534,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058606334,1500479591571154,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058623000,1500479591587821,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058639610,1500479591604432,All_of_Extend_trial_5,1,0.4826477,0.6503387,1,0.4032021,0.8006453
99,5,1500479058656337,1500479591621160,All_of_Extend_trial_5,1,0.4779757,0.5971251,1,0.4863489,0.7115733
99,5,1500479058672960,1500479591637784,All_of_Extend_trial_5,1,0.5154986,0.4890227,0,NaN,NaN
99,5,1500479058689587,1500479591654412,All_of_Extend_trial_5,1,0.5224583,0.4427592,0,NaN,NaN
99,5,1500479058706213,1500479591671039,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058722839,1500479591687666,All_of_Extend_trial_5,1,0.5031596,0.5338166,1,0.5474394,0.6097568
99,5,1500479058739593,1500479591704421,All_of_Extend_trial_5,1,0.5045423,0.5132474,1,0.5295014,0.5792786
99,5,1500479058756217,1500479591721046,All_of_Extend_trial_5,1,0.5096186,0.5144783,1,0.5361906,0.5573162
99,5,1500479058772843,1500479591737673,All_of_Extend_trial_5,1,0.5047244,0.5042751,1,0.5261221,0.5417758
99,5,1500479058789469,1500479591754300,All_of_Extend_trial_5,1,0.4996598,0.5171284,1,0.5428819,0.5622417
99,5,1500479058806221,1500479591771053,All_of_Extend_trial_5,1,0.5054634,0.4950773,1,0.5534865,0.5600249
99,5,1500479058822847,1500479591787680,All_of_Extend_trial_5,1,0.5064068,0.5141683,1,0.530138,0.5726069
99,5,1500479058839473,1500479591804307,All_of_Extend_trial_5,1,0.4892572,0.5897037,1,0.5272539,0.599574
99,5,1500479058856097,1500479591820932,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058872722,1500479591837558,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058889473,1500479591854310,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058906100,1500479591870938,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058922727,1500479591887566,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058939349,1500479591904189,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058956104,1500479591920945,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058972731,1500479591937573,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479058989359,1500479591954202,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059005985,1500479591970829,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059022619,1500479591987464,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059039359,1500479592004205,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059055986,1500479592020833,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059072611,1500479592037459,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059089238,1500479592054087,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059105989,1500479592070839,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059122615,1500479592087466,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059139242,1500479592104094,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059157742,1500479592122595,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059172619,1500479592137473,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059189239,1500479592154094,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059205879,1500479592170735,All_of_Extend_trial_5,1,0.4592388,0.5142079,0,NaN,NaN
99,5,1500479059222496,1500479592187353,All_of_Extend_trial_5,1,0.482116,0.4971641,1,0.5212475,0.5492268
99,5,1500479059239122,1500479592203979,All_of_Extend_trial_5,1,0.4726239,0.4778509,1,0.5180069,0.5483643
99,5,1500479059255867,1500479592220725,All_of_Extend_trial_5,1,0.4720351,0.4829496,1,0.4968289,0.5429643
99,5,1500479059272501,1500479592237360,All_of_Extend_trial_5,1,0.4684182,0.536369,1,0.5154984,0.5316233
99,5,1500479059289126,1500479592253986,All_of_Extend_trial_5,1,0.4798214,0.5277978,1,0.5163208,0.5294909
99,5,1500479059305752,1500479592270613,All_of_Extend_trial_5,1,0.4822463,0.528105,1,0.5193028,0.5184106
99,5,1500479059322379,1500479592287241,All_of_Extend_trial_5,1,0.4809124,0.5281711,1,0.5199637,0.5472621
99,5,1500479059339129,1500479592303992,All_of_Extend_trial_5,1,0.471217,0.5293239,1,0.5175036,0.5359738
99,5,1500479059355756,1500479592320620,All_of_Extend_trial_5,1,0.4777479,0.5203266,1,0.5174146,0.5479484
99,5,1500479059372382,1500479592337247,All_of_Extend_trial_5,1,0.4815672,0.5401685,1,0.5126526,0.5656608
99,5,1500479059389009,1500479592353875,All_of_Extend_trial_5,1,0.4781786,0.6003222,1,0.5436467,0.6091618
99,5,1500479059405752,1500479592370619,All_of_Extend_trial_5,1,0.4708062,0.4711673,1,0.5500814,0.6543356
99,5,1500479059422379,1500479592387247,All_of_Extend_trial_5,1,0.4709539,0.4701602,0,NaN,NaN
99,5,1500479059439011,1500479592403880,All_of_Extend_trial_5,1,0.4668209,0.5028366,1,0.5087917,0.5773784
99,5,1500479059455637,1500479592420507,All_of_Extend_trial_5,1,0.4689572,0.5206377,1,0.5202094,0.5576786
99,5,1500479059472263,1500479592437134,All_of_Extend_trial_5,1,0.4766003,0.4744643,1,0.5036762,0.5596567
99,5,1500479059489014,1500479592453886,All_of_Extend_trial_5,1,0.4852282,0.5111935,1,0.5123967,0.5316854
99,5,1500479059505640,1500479592470513,All_of_Extend_trial_5,1,0.4707158,0.5217859,1,0.5177225,0.5307694
99,5,1500479059522267,1500479592487141,All_of_Extend_trial_5,1,0.476887,0.5150791,1,0.5127103,0.5541939
99,5,1500479059538894,1500479592503769,All_of_Extend_trial_5,1,0.4743527,0.4909623,1,0.5036734,0.5350426
99,5,1500479059555644,1500479592520520,All_of_Extend_trial_5,1,0.4757144,0.5204079,1,0.5118448,0.5550919
99,5,1500479059572270,1500479592537147,All_of_Extend_trial_5,1,0.4765767,0.5354041,1,0.5152998,0.5789369
99,5,1500479059588894,1500479592553772,All_of_Extend_trial_5,1,0.4805801,0.5024666,1,0.5163851,0.5519864
99,5,1500479059605521,1500479592570400,All_of_Extend_trial_5,1,0.4772051,0.4812508,1,0.5126078,0.5675276
99,5,1500479059622147,1500479592587027,All_of_Extend_trial_5,1,0.4768724,0.5812408,1,0.5234273,0.5874118
99,5,1500479059638898,1500479592603779,All_of_Extend_trial_5,1,0.4635534,0.7027473,1,0.471122,0.7229276
99,5,1500479059655524,1500479592620406,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059672150,1500479592637033,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059688776,1500479592653660,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059705527,1500479592670412,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059722150,1500479592687036,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059738781,1500479592703668,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059755407,1500479592720295,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059772031,1500479592736920,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059788723,1500479592753613,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059805389,1500479592770280,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059822029,1500479592786921,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059838695,1500479592803588,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059855431,1500479592820325,All_of_Extend_trial_5,1,0.4696022,0.6285076,1,0.5021521,0.7445114
99,5,1500479059872039,1500479592836934,All_of_Extend_trial_5,1,0.4811305,0.6242688,1,0.5157216,0.667894
99,5,1500479059888668,1500479592853564,All_of_Extend_trial_5,1,0.5030668,0.4438177,1,0.5121276,0.4750662
99,5,1500479059905301,1500479592870198,All_of_Extend_trial_5,1,0.4942653,0.3770314,0,NaN,NaN
99,5,1500479059921918,1500479592886816,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479059938669,1500479592903568,All_of_Extend_trial_5,1,0.4746209,0.5141352,1,0.519837,0.5860461
99,5,1500479059955293,1500479592920193,All_of_Extend_trial_5,1,0.4772967,0.5125921,1,0.4958304,0.5726002
99,5,1500479059971919,1500479592936820,All_of_Extend_trial_5,1,0.4690729,0.5414418,1,0.5163656,0.5760129
99,5,1500479059988545,1500479592953447,All_of_Extend_trial_5,1,0.4552005,0.5266467,1,0.5133747,0.5661747
99,5,1500479060005296,1500479592970199,All_of_Extend_trial_5,1,0.4766942,0.5211601,1,0.5139871,0.5620939
99,5,1500479060021923,1500479592986827,All_of_Extend_trial_5,1,0.474666,0.5323269,1,0.5034231,0.5986305
99,5,1500479060038549,1500479593003454,All_of_Extend_trial_5,1,0.4781833,0.5564467,0,NaN,NaN
99,5,1500479060055176,1500479593020082,All_of_Extend_trial_5,1,0.4871266,0.6161271,1,0.5141051,0.6578637
99,5,1500479060071798,1500479593036705,All_of_Extend_trial_5,0,NaN,NaN,1,0.4859217,0.7742259
99,5,1500479060088553,1500479593053461,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060105179,1500479593070088,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060121815,1500479593086725,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060138431,1500479593103342,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060155181,1500479593120093,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060171818,1500479593136731,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060188435,1500479593153349,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060205062,1500479593169977,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060221686,1500479593186602,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060238373,1500479593203289,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060255039,1500479593219956,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060271679,1500479593236597,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060288345,1500479593253264,All_of_Extend_trial_5,0,NaN,NaN,0,NaN,NaN
99,5,1500479060305070,1500479593269990,All_of_Extend_trial_5,1,0.4467535,0.6729534,1,0.4786126,0.7812985
99,5,1500479060321692,1500479593286613,All_of_Extend_trial_5,1,0.4460035,0.7036809,1,0.5270527,0.6887754
99,5,1500479060338320,1500479593303242,All_of_Extend_trial_5,0,NaN,NaN,1,0.5193889,0.6944534
99,5,1500479060354945,1500479593319868,All_of_Extend_trial_5,1,0.4675249,0.5923901,1,0.4980228,0.650833
99,5,1500479060371570,1500479593336494,All_of_Extend_trial_5,1,0.4639337,0.5694929,1,0.5098381,0.615081
99,5,1500479060388321,1500479593353246,All_of_Extend_trial_5,1,0.4569137,0.543427,1,0.5041452,0.6220954
99,5,1500479060404946,1500479593369872,All_of_Extend_trial_5,1,0.4682693,0.5546513,1,0.5140351,0.6116181
99,5,1500479060421574,1500479593386501,All_of_Extend_trial_5,1,0.4687543,0.530385,1,0.5053837,0.58191
99,5,1500479060438202,1500479593403130,All_of_Extend_trial_5,1,0.4651951,0.5566112,1,0.5053508,0.5504295
99,5,1500479060454954,1500479593419883,All_of_Extend_trial_5,1,0.470849,0.5765173,1,0.5005226,0.5716357
99,5,1500479060471578,1500479593436508,All_of_Extend_trial_5,1,0.4814842,0.6090757,1,0.5422618,0.7239611
99,5,1500479060488205,1500479593453136,All_of_Extend_trial_5,1,0.5373153,0.5888178,1,0.6268911,0.5620422
99,5,1500479060504851,1500479593469783,All_of_Extend_trial_5,1,0.547134,0.6029171,1,0.6475052,0.5912958
