subjectID,trialNo,device_time_stamp,system_time_stamp,description,L_valid,L_x,L_y,R_valid,R_x,R_y
99,6,1500479094945299,1500479627912203,All_of_Extend_trial_6,1,0.4913768,0.3596936,1,0.5171168,0.4346798
99,6,1500479094961929,1500479627928834,All_of_Extend_trial_6,1,0.4869206,0.3909076,1,0.5268641,0.4361048
99,6,1500479094978551,1500479627945456,All_of_Extend_trial_6,1,0.4951445,0.3839862,1,0.5174977,0.4630155
99,6,1500479094995185,1500479627962091,All_of_Extend_trial_6,1,0.4933625,0.3904935,1,0.5212752,0.448076
99,6,1500479095011929,1500479627978836,All_of_Extend_trial_6,1,0.4910621,0.4471509,1,0.5101704,0.4520127
99,6,1500479095028556,1500479627995464,All_of_Extend_trial_6,1,0.4905044,0.3874854,1,0.5166678,0.4454404
99,6,1500479095045182,1500479628012091,All_of_Extend_trial_6,1,0.4920321,0.4185906,1,0.5209382,0.4235128
99,6,1500479095061808,1500479628028718,All_of_Extend_trial_6,1,0.4861131,0.4559749,1,0.5075896,0.4555416
99,6,1500479095078438,1500479628045349,All_of_Extend_trial_6,1,0.4862766,0.443652,1,0.5086597,0.4490092
99,6,1500479095095186,1500479628062098,All_of_Extend_trial_6,1,0.4985929,0.4365889,1,0.5108071,0.4622654
99,6,1500479095111812,1500479628078725,All_of_Extend_trial_6,1,0.4873213,0.443992,1,0.5077426,0.4339653
99,6,1500479095128446,1500479628095360,All_of_Extend_trial_6,1,0.4890141,0.4216222,1,0.5100544,0.4306082
99,6,1500479095145062,1500479628111977,All_of_Extend_trial_6,1,0.4970413,0.4553358,1,0.5054613,0.4625622
99,6,1500479095161814,1500479628128730,All_of_Extend_trial_6,1,0.4780943,0.4704043,1,0.5133676,0.4438529
99,6,1500479095178440,1500479628145357,All_of_Extend_trial_6,1,0.4876527,0.4505843,1,0.5120038,0.4587545
99,6,1500479095195066,1500479628161984,All_of_Extend_trial_6,1,0.4974676,0.4506348,1,0.5162029,0.4458659
99,6,1500479095211693,1500479628178612,All_of_Extend_trial_6,1,0.4944232,0.4566492,1,0.5160509,0.4399547
99,6,1500479095228319,1500479628195238,All_of_Extend_trial_6,1,0.4851011,0.4366038,1,0.5207428,0.4496688
99,6,1500479095245071,1500479628211991,All_of_Extend_trial_6,1,0.4782387,0.4164279,1,0.5152529,0.4575468
99,6,1500479095261697,1500479628228617,All_of_Extend_trial_6,1,0.4681786,0.4720316,1,0.4893862,0.5043233
99,6,1500479095278323,1500479628245244,All_of_Extend_trial_6,1,0.3809455,0.8100826,1,0.4072156,0.7454131
99,6,1500479095294949,1500479628261872,All_of_Extend_trial_6,1,0.309309,1.041352,1,0.3354129,0.9753085
99,6,1500479095311698,1500479628278621,All_of_Extend_trial_6,1,0.2671412,1.25692,1,0.2567866,1.189022
99,6,1500479095328324,1500479628295248,All_of_Extend_trial_6,1,0.7208294,1.455728,1,0.1817399,1.384627
99,6,1500479095344951,1500479628311876,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095361585,1500479628328511,All_of_Extend_trial_6,0,NaN,NaN,1,0.2020808,-0.009809683
99,6,1500479095378203,1500479628345130,All_of_Extend_trial_6,0,NaN,NaN,1,0.06738158,-0.08074237
99,6,1500479095394949,1500479628361877,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095411594,1500479628378523,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095428207,1500479628395137,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095444834,1500479628411765,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095461590,1500479628428522,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095478212,1500479628445145,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095494878,1500479628461812,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095511542,1500479628478477,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095528208,1500479628495144,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095544833,1500479628511770,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095561499,1500479628528436,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095578108,1500479628545046,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095594774,1500479628561713,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095611465,1500479628578405,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095628091,1500479628595032,All_of_Extend_trial_6,1,0.4764833,0.447944,1,0.5394527,0.5136445
99,6,1500479095644722,1500479628611664,All_of_Extend_trial_6,0,NaN,NaN,1,0.5042019,0.5152044
99,6,1500479095661348,1500479628628291,All_of_Extend_trial_6,0,NaN,NaN,1,0.5042019,0.5152044
99,6,1500479095678097,1500479628645041,All_of_Extend_trial_6,1,0.5182394,0.2917165,1,0.5515475,0.4335121
99,6,1500479095694723,1500479628661667,All_of_Extend_trial_6,1,0.4952462,0.4806437,1,0.5144213,0.4863426
99,6,1500479095711349,1500479628678294,All_of_Extend_trial_6,1,0.4840029,0.4871852,1,0.5245186,0.4776008
99,6,1500479095727976,1500479628694922,All_of_Extend_trial_6,1,0.4995958,0.4585035,1,0.4951235,0.5019241
99,6,1500479095744613,1500479628711560,All_of_Extend_trial_6,1,0.4899153,0.4795977,1,0.5204846,0.4661458
99,6,1500479095761353,1500479628728301,All_of_Extend_trial_6,1,0.4901799,0.4826474,1,0.5019865,0.4786265
99,6,1500479095777979,1500479628744928,All_of_Extend_trial_6,1,0.4940215,0.4893028,1,0.5189635,0.4720721
99,6,1500479095794603,1500479628761553,All_of_Extend_trial_6,1,0.494489,0.5048345,1,0.5176122,0.4570597
99,6,1500479095811232,1500479628778183,All_of_Extend_trial_6,1,0.4899689,0.4946929,1,0.5149181,0.4595528
99,6,1500479095827984,1500479628794936,All_of_Extend_trial_6,1,0.5001701,0.4925529,1,0.5176193,0.4724857
99,6,1500479095844609,1500479628811562,All_of_Extend_trial_6,1,0.4938198,0.4896991,1,0.5129606,0.4804823
99,6,1500479095861233,1500479628828187,All_of_Extend_trial_6,1,0.4837306,0.390099,1,0.548529,0.4404136
99,6,1500479095877860,1500479628844815,All_of_Extend_trial_6,1,0.4909934,0.3844469,1,0.5702921,0.4491682
99,6,1500479095894487,1500479628861443,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479095911237,1500479628878194,All_of_Extend_trial_6,1,0.4900154,0.4419084,1,0.5094315,0.4166617
99,6,1500479095927858,1500479628894816,All_of_Extend_trial_6,1,0.4815203,0.4324472,1,0.492377,0.4364184
99,6,1500479095944492,1500479628911451,All_of_Extend_trial_6,1,0.4989558,0.4412802,1,0.5050598,0.4298167
99,6,1500479095961116,1500479628928076,All_of_Extend_trial_6,1,0.4935,0.4407605,1,0.5041307,0.4336034
99,6,1500479095977865,1500479628944826,All_of_Extend_trial_6,1,0.4933636,0.4579997,1,0.5046051,0.4390523
99,6,1500479095994495,1500479628961457,All_of_Extend_trial_6,1,0.49494,0.4548833,1,0.5062566,0.4283812
99,6,1500479096011120,1500479628978083,All_of_Extend_trial_6,1,0.490574,0.4352747,1,0.5059854,0.436546
99,6,1500479096027746,1500479628994710,All_of_Extend_trial_6,1,0.4860153,0.4503863,1,0.5023596,0.4323121
99,6,1500479096044377,1500479629011342,All_of_Extend_trial_6,1,0.4918832,0.4482316,1,0.5042094,0.4350637
99,6,1500479096061121,1500479629028087,All_of_Extend_trial_6,1,0.4853159,0.4422923,1,0.5131419,0.4151217
99,6,1500479096077748,1500479629044715,All_of_Extend_trial_6,1,0.4910005,0.4422778,1,0.5105816,0.441319
99,6,1500479096094381,1500479629061349,All_of_Extend_trial_6,1,0.4843718,0.4634328,1,0.5012268,0.4226983
99,6,1500479096111000,1500479629077969,All_of_Extend_trial_6,1,0.4875185,0.4594053,1,0.509961,0.4477578
99,6,1500479096127752,1500479629094722,All_of_Extend_trial_6,1,0.4939682,0.440082,1,0.5024399,0.440075
99,6,1500479096144385,1500479629111356,All_of_Extend_trial_6,1,0.4843042,0.4471964,1,0.5039261,0.4423417
99,6,1500479096161006,1500479629127977,All_of_Extend_trial_6,1,0.4884555,0.4002955,1,0.4999864,0.4408855
99,6,1500479096177630,1500479629144602,All_of_Extend_trial_6,1,0.4853296,0.4657562,1,0.5017903,0.4392361
99,6,1500479096194257,1500479629161230,All_of_Extend_trial_6,1,0.4886118,0.3981659,1,0.5121934,0.4322836
99,6,1500479096211008,1500479629177982,All_of_Extend_trial_6,1,0.4767536,0.3732248,1,0.5062383,0.4204527
99,6,1500479096227632,1500479629194607,All_of_Extend_trial_6,1,0.4721595,0.3869574,1,0.5037572,0.4196153
99,6,1500479096244273,1500479629211249,All_of_Extend_trial_6,1,0.4842733,0.5377755,1,0.5164492,0.5092174
99,6,1500479096260881,1500479629227858,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096277635,1500479629244613,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096294269,1500479629261248,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096310888,1500479629277868,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096327513,1500479629294494,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096344135,1500479629311117,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096360891,1500479629327874,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096377518,1500479629344502,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096394146,1500479629361131,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096410763,1500479629377749,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096427531,1500479629394518,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096444141,1500479629411129,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096460774,1500479629427763,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096477399,1500479629444389,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096494026,1500479629461017,All_of_Extend_trial_6,1,0.5057431,0.2978093,1,0.6112452,0.1912583
99,6,1500479096510777,1500479629477769,All_of_Extend_trial_6,1,0.5046723,0.3025276,1,0.6112452,0.1912583
99,6,1500479096527405,1500479629494398,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096544030,1500479629511024,All_of_Extend_trial_6,1,0.5059801,0.3805979,1,0.5540693,0.3535728
99,6,1500479096560656,1500479629527651,All_of_Extend_trial_6,1,0.5045087,0.3393371,1,0.5514929,0.3485297
99,6,1500479096577412,1500479629544408,All_of_Extend_trial_6,1,0.4969909,0.2893525,1,0.5681279,0.3178714
99,6,1500479096594031,1500479629561028,All_of_Extend_trial_6,1,0.5160536,0.3541164,1,0.5657577,0.3580252
99,6,1500479096610657,1500479629577654,All_of_Extend_trial_6,1,0.4818856,0.3114437,1,0.5765398,0.3558407
99,6,1500479096627283,1500479629594281,All_of_Extend_trial_6,1,0.4891429,0.3789175,1,0.5615968,0.4154522
99,6,1500479096643910,1500479629610909,All_of_Extend_trial_6,0,NaN,NaN,1,0.5684553,0.5710621
99,6,1500479096660660,1500479629627660,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096677286,1500479629644287,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096693912,1500479629660914,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096710546,1500479629677549,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096727290,1500479629694294,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096743916,1500479629710921,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096760553,1500479629727559,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096777167,1500479629744174,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096793793,1500479629760801,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096810562,1500479629777571,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096827176,1500479629794186,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096843842,1500479629810853,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096860424,1500479629827436,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096877112,1500479629844125,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096893778,1500479629860792,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096910421,1500479629877436,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096927047,1500479629894063,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479096943675,1500479629910692,All_of_Extend_trial_6,1,0.4696774,0.5660707,1,0.5175823,0.6053484
99,6,1500479096960441,1500479629927459,All_of_Extend_trial_6,1,0.457752,0.5923747,1,0.5062256,0.5840595
99,6,1500479096977055,1500479629944074,All_of_Extend_trial_6,1,0.4713956,0.5538641,1,0.5022268,0.5927733
99,6,1500479096993679,1500479629960699,All_of_Extend_trial_6,1,0.4602582,0.5816493,1,0.5152399,0.5780522
99,6,1500479097010308,1500479629977329,All_of_Extend_trial_6,1,0.4713369,0.5622069,1,0.5051551,0.5744094
99,6,1500479097027059,1500479629994081,All_of_Extend_trial_6,1,0.4557147,0.5900301,1,0.5036315,0.6379242
99,6,1500479097043686,1500479630010709,All_of_Extend_trial_6,1,0.4573147,0.7572848,1,0.4862678,0.6928771
99,6,1500479097060312,1500479630027335,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097076937,1500479630043961,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097093567,1500479630060592,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097110315,1500479630077341,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097126941,1500479630093968,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097143565,1500479630110593,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097160192,1500479630127221,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097176943,1500479630143973,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097193570,1500479630160601,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097210201,1500479630177233,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097226824,1500479630193857,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097243451,1500479630210485,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097260138,1500479630227173,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097276804,1500479630243840,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097293441,1500479630260478,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097310107,1500479630277145,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097326827,1500479630293866,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097343453,1500479630310493,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097360076,1500479630327117,All_of_Extend_trial_6,1,0.4039252,0.4420961,1,0.4368668,0.4180931
99,6,1500479097376708,1500479630343750,All_of_Extend_trial_6,1,0.4069938,0.3761477,1,0.4592058,0.4321924
99,6,1500479097393340,1500479630360383,All_of_Extend_trial_6,1,0.4112802,0.4269501,0,NaN,NaN
99,6,1500479097410084,1500479630377128,All_of_Extend_trial_6,1,0.389817,0.4489073,1,0.4435134,0.5032786
99,6,1500479097426710,1500479630393755,All_of_Extend_trial_6,1,0.4087856,0.5340912,1,0.4404667,0.5327978
99,6,1500479097443344,1500479630410390,All_of_Extend_trial_6,1,0.4027525,0.5373585,1,0.4282453,0.5448295
99,6,1500479097459963,1500479630427010,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097476714,1500479630443762,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097493341,1500479630460390,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097509960,1500479630477010,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097526586,1500479630493636,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097543229,1500479630510280,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097559968,1500479630527020,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097576594,1500479630543647,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097593236,1500479630560290,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097609847,1500479630576902,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097626599,1500479630593655,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097643222,1500479630610279,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097659888,1500479630626946,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097676495,1500479630643554,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097693161,1500479630660221,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479097709853,1500479630676914,All_of_Extend_trial_6,1,0.4121589,0.6151401,1,0.4456059,0.6087698
99,6,1500479097726489,1500479630693551,All_of_Extend_trial_6,1,0.3871526,0.4414088,1,0.4540994,0.4886222
99,6,1500479097743105,1500479630710168,All_of_Extend_trial_6,1,0.3960654,0.5033755,1,0.4540994,0.4886222
99,6,1500479097759731,1500479630726795,All_of_Extend_trial_6,1,0.3972748,0.5401177,0,NaN,NaN
99,6,1500479097776493,1500479630743558,All_of_Extend_trial_6,1,0.4177638,0.5108431,1,0.4416362,0.5475223
99,6,1500479097793109,1500479630760175,All_of_Extend_trial_6,1,0.4055039,0.5134541,1,0.4491188,0.5404665
99,6,1500479097809735,1500479630776802,All_of_Extend_trial_6,1,0.4086238,0.5016855,1,0.4406744,0.489783
99,6,1500479097826372,1500479630793440,All_of_Extend_trial_6,1,0.4027101,0.5251811,1,0.4459946,0.5278859
99,6,1500479097843113,1500479630810182,All_of_Extend_trial_6,1,0.3946467,0.5014538,1,0.4482545,0.5263618
99,6,1500479097859740,1500479630826810,All_of_Extend_trial_6,1,0.3986268,0.4999971,1,0.4453133,0.4995178
99,6,1500479097876363,1500479630843434,All_of_Extend_trial_6,1,0.3976078,0.5195326,1,0.4511708,0.5450387
99,6,1500479097892990,1500479630860062,All_of_Extend_trial_6,1,0.4009339,0.5126742,1,0.4440548,0.5480666
99,6,1500479097909616,1500479630876689,All_of_Extend_trial_6,1,0.3867557,0.4984199,1,0.4514757,0.5583143
99,6,1500479097926367,1500479630893441,All_of_Extend_trial_6,1,0.4075339,0.5260793,1,0.4524759,0.5689763
99,6,1500479097942993,1500479630910068,All_of_Extend_trial_6,1,0.3955062,0.5224962,1,0.4440372,0.5559608
99,6,1500479097959618,1500479630926694,All_of_Extend_trial_6,1,0.4077035,0.5184718,1,0.4501191,0.5528821
99,6,1500479097976255,1500479630943331,All_of_Extend_trial_6,1,0.3992705,0.5430048,1,0.450688,0.5697947
99,6,1500479097992999,1500479630960076,All_of_Extend_trial_6,1,0.4052811,0.5071641,1,0.4465922,0.5617004
99,6,1500479098009620,1500479630976698,All_of_Extend_trial_6,1,0.4001028,0.5322745,1,0.4429008,0.5684869
99,6,1500479098026250,1500479630993329,All_of_Extend_trial_6,1,0.398001,0.5104229,1,0.4395098,0.5675676
99,6,1500479098042877,1500479631009957,All_of_Extend_trial_6,1,0.4075347,0.5161622,1,0.4476059,0.5629834
99,6,1500479098059500,1500479631026581,All_of_Extend_trial_6,1,0.4113942,0.508319,1,0.4468339,0.5863447
99,6,1500479098076251,1500479631043333,All_of_Extend_trial_6,1,0.3640217,0.5580081,1,0.3994757,0.6392443
99,6,1500479098092879,1500479631059962,All_of_Extend_trial_6,1,0.283602,0.6660483,1,0.3247671,0.7259558
99,6,1500479098109517,1500479631076601,All_of_Extend_trial_6,1,0.2670248,0.7029841,1,0.3084411,0.7421374
99,6,1500479098126139,1500479631093224,All_of_Extend_trial_6,1,0.2694895,0.7259246,1,0.3116065,0.7377401
99,6,1500479098142882,1500479631109968,All_of_Extend_trial_6,1,0.2835385,0.7029901,1,0.3115115,0.7428885
99,6,1500479098159518,1500479631126605,All_of_Extend_trial_6,1,0.2713759,0.685747,1,0.3139422,0.7263461
99,6,1500479098176134,1500479631143222,All_of_Extend_trial_6,1,0.2820218,0.6740125,1,0.3511442,0.7433974
99,6,1500479098192761,1500479631159850,All_of_Extend_trial_6,1,0.2794528,0.6594504,1,0.3182739,0.7342873
99,6,1500479098209387,1500479631176477,All_of_Extend_trial_6,1,0.2704138,0.6490915,1,0.355359,0.7607836
99,6,1500479098226138,1500479631193229,All_of_Extend_trial_6,1,0.2619923,0.5466636,1,0.3512322,0.7461965
99,6,1500479098242763,1500479631209855,All_of_Extend_trial_6,1,0.2743736,0.6674739,1,0.3195949,0.6963937
99,6,1500479098259389,1500479631226482,All_of_Extend_trial_6,0,NaN,NaN,1,0.3555227,0.8421811
99,6,1500479098276018,1500479631243112,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098292765,1500479631259860,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098309391,1500479631276487,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098326023,1500479631293120,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098342643,1500479631309741,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098359271,1500479631326370,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098376023,1500479631343123,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098392648,1500479631359749,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098409269,1500479631376371,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098425900,1500479631393002,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098442652,1500479631409755,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098459275,1500479631426379,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098475941,1500479631443046,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098492548,1500479631459654,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098509214,1500479631476321,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098525906,1500479631493014,All_of_Extend_trial_6,1,0.3717537,0.7888343,0,NaN,NaN
99,6,1500479098542532,1500479631509641,All_of_Extend_trial_6,1,0.4301652,0.7823102,1,0.4766275,0.7465048
99,6,1500479098559162,1500479631526272,All_of_Extend_trial_6,1,0.4082997,0.760846,1,0.4685282,0.7757132
99,6,1500479098575786,1500479631542897,All_of_Extend_trial_6,1,0.4451157,0.8008212,1,0.4763346,0.7826882
99,6,1500479098592536,1500479631559648,All_of_Extend_trial_6,1,0.4529892,0.8770618,1,0.5099754,0.8425041
99,6,1500479098609161,1500479631576274,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098625782,1500479631592896,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098642430,1500479631609545,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098659035,1500479631626151,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098675790,1500479631642907,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
99,6,1500479098692416,1500479631659534,All_of_Extend_trial_6,0,NaN,NaN,0,NaN,NaN
