subjectID,trialNo,device_time_stamp,system_time_stamp,description,L_valid,L_x,L_y,R_valid,R_x,R_y
99,4,1500479018703385,1500479551665869,All_of_Extend_trial_4,1,0.467661,0.4702371,1,0.4762728,0.4776498
99,4,1500479018720011,1500479551682496,All_of_Extend_trial_4,1,0.4636727,0.458404,1,0.4908223,0.4584379
99,4,1500479018736759,1500479551699245,All_of_Extend_trial_4,1,0.4660036,0.4517304,1,0.4914789,0.4625925
99,4,1500479018753386,1500479551715873,All_of_Extend_trial_4,1,0.4696019,0.4514713,1,0.5047611,0.4511127
99,4,1500479018770017,1500479551732505,All_of_Extend_trial_4,1,0.4639568,0.4454017,1,0.4757274,0.4713101
99,4,1500479018786638,1500479551749127,All_of_Extend_trial_4,1,0.4681869,0.4427492,1,0.4898034,0.4572313
99,4,1500479018803390,1500479551765880,All_of_Extend_trial_4,1,0.4713044,0.4532206,1,0.4820229,0.461026
99,4,1500479018820026,1500479551782517,All_of_Extend_trial_4,1,0.4592741,0.4560395,1,0.4878596,0.4549747
99,4,1500479018836645,1500479551799137,All_of_Extend_trial_4,1,0.4568822,0.4700822,1,0.4749356,0.4711588
99,4,1500479018853278,1500479551815771,All_of_Extend_trial_4,1,0.4594977,0.4658411,1,0.4766923,0.4743138
99,4,1500479018869895,1500479551832389,All_of_Extend_trial_4,1,0.464488,0.4519257,1,0.4813126,0.4790813
99,4,1500479018886646,1500479551849141,All_of_Extend_trial_4,1,0.4680405,0.4599179,1,0.4931335,0.4656226
99,4,1500479018903270,1500479551865766,All_of_Extend_trial_4,1,0.4586813,0.4498764,1,0.4845557,0.472442
99,4,1500479018919900,1500479551882397,All_of_Extend_trial_4,1,0.4684768,0.4465131,1,0.4821489,0.46867
99,4,1500479018936524,1500479551899022,All_of_Extend_trial_4,1,0.4557615,0.4539266,1,0.4853019,0.4646156
99,4,1500479018953287,1500479551915786,All_of_Extend_trial_4,1,0.4562756,0.457288,1,0.4904032,0.4591628
99,4,1500479018969906,1500479551932406,All_of_Extend_trial_4,1,0.4739913,0.463587,1,0.4980092,0.4791874
99,4,1500479018986527,1500479551949028,All_of_Extend_trial_4,1,0.4843263,0.4589079,1,0.5015683,0.4840234
99,4,1500479019003153,1500479551965655,All_of_Extend_trial_4,1,0.4761092,0.4870752,1,0.5094793,0.4750504
99,4,1500479019019780,1500479551982283,All_of_Extend_trial_4,1,0.4886181,0.4420073,1,0.5065252,0.4818312
99,4,1500479019036530,1500479551999034,All_of_Extend_trial_4,1,0.4231421,0.4584892,1,0.45426,0.5933092
99,4,1500479019053157,1500479552015662,All_of_Extend_trial_4,1,0.3083847,0.8109545,1,0.3462156,0.8440045
99,4,1500479019069793,1500479552032299,All_of_Extend_trial_4,1,0.23876,1.14185,1,0.2562673,1.142096
99,4,1500479019086409,1500479552048916,All_of_Extend_trial_4,0,NaN,NaN,1,0.1080262,1.458369
99,4,1500479019103158,1500479552065666,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019119784,1500479552082293,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019136411,1500479552098921,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019153038,1500479552115549,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019169789,1500479552132301,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019186415,1500479552148928,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019203042,1500479552165556,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019219668,1500479552182183,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019236309,1500479552198825,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019253046,1500479552215563,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019269672,1500479552232190,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019286296,1500479552248815,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019302922,1500479552265442,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019319548,1500479552282069,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019336308,1500479552298830,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019352926,1500479552315449,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019369552,1500479552332076,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019386177,1500479552348702,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019402931,1500479552365457,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019419556,1500479552382083,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019436307,1500479552398835,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019452935,1500479552415464,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019469559,1500479552432089,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019486185,1500479552448716,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019503301,1500479552465833,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019520677,1500479552483210,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019537929,1500479552500463,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019552814,1500479552515349,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019569440,1500479552531976,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019586191,1500479552548728,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019602818,1500479552565355,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019619444,1500479552581982,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019636079,1500479552598618,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019653192,1500479552615732,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019670561,1500479552633103,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019686629,1500479552649171,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019703295,1500479552665838,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019719325,1500479552681869,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019735960,1500479552698505,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019752702,1500479552715248,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019769330,1500479552731877,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019785955,1500479552748503,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019802582,1500479552765131,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019819822,1500479552782372,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019835950,1500479552798501,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019852577,1500479552815129,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019869243,1500479552831796,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019885835,1500479552848389,All_of_Extend_trial_4,1,0.489302,0.3363959,1,0.4923419,0.4247081
99,4,1500479019902463,1500479552865018,All_of_Extend_trial_4,0,NaN,NaN,1,0.4950003,0.586172
99,4,1500479019919214,1500479552881770,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019935834,1500479552898391,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019952465,1500479552915023,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019969090,1500479552931649,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479019985716,1500479552948276,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020002468,1500479552965029,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020019093,1500479552981655,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020035719,1500479552998282,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020052340,1500479553014904,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020069098,1500479553031663,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020085725,1500479553048291,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020102351,1500479553064918,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020118976,1500479553081544,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020135604,1500479553098173,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020152352,1500479553114922,All_of_Extend_trial_4,1,0.5288233,0.8400881,0,NaN,NaN
99,4,1500479020168981,1500479553131552,All_of_Extend_trial_4,1,0.4711754,0.8033509,1,0.5698282,0.8432485
99,4,1500479020185606,1500479553148178,All_of_Extend_trial_4,1,0.5546457,0.7249364,1,0.6287683,0.7504618
99,4,1500479020202242,1500479553164815,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020218976,1500479553181550,All_of_Extend_trial_4,1,0.5584554,0.4349998,1,0.6082777,0.6763171
99,4,1500479020235609,1500479553198184,All_of_Extend_trial_4,1,0.564443,0.5497913,1,0.6378984,0.6474454
99,4,1500479020252233,1500479553214809,All_of_Extend_trial_4,1,0.5766897,0.5301912,1,0.625262,0.6126103
99,4,1500479020268860,1500479553231437,All_of_Extend_trial_4,1,0.5553317,0.5558813,1,0.588464,0.5730832
99,4,1500479020285486,1500479553248064,All_of_Extend_trial_4,1,0.5535979,0.5634088,1,0.5788413,0.5210589
99,4,1500479020302242,1500479553264821,All_of_Extend_trial_4,1,0.5904534,0.6388315,1,0.6667373,0.6875218
99,4,1500479020318873,1500479553281453,All_of_Extend_trial_4,1,0.6176148,0.6546137,1,0.702877,0.6717001
99,4,1500479020335490,1500479553298071,All_of_Extend_trial_4,1,0.6017138,0.7046865,1,0.7020072,0.6809332
99,4,1500479020352116,1500479553314698,All_of_Extend_trial_4,1,0.6658154,0.6622989,1,0.6856087,0.7017636
99,4,1500479020368867,1500479553331450,All_of_Extend_trial_4,1,0.6521897,0.6612453,1,0.6864471,0.7400281
99,4,1500479020385491,1500479553348075,All_of_Extend_trial_4,1,0.6493781,0.7048241,1,0.6557527,0.788077
99,4,1500479020402117,1500479553364702,All_of_Extend_trial_4,1,0.630024,0.7541143,1,0.6380292,0.8207815
99,4,1500479020418744,1500479553381330,All_of_Extend_trial_4,1,0.6081167,0.7805544,1,0.6472071,0.801234
99,4,1500479020435370,1500479553397957,All_of_Extend_trial_4,1,0.5919995,0.8031617,1,0.6726997,0.8221061
99,4,1500479020452121,1500479553414709,All_of_Extend_trial_4,1,0.6301085,0.7969563,1,0.6783777,0.8132534
99,4,1500479020468750,1500479553431339,All_of_Extend_trial_4,1,0.6410162,0.7859114,1,0.6774791,0.8219913
99,4,1500479020485374,1500479553447964,All_of_Extend_trial_4,1,0.6389359,0.7808431,1,0.6747009,0.7780282
99,4,1500479020502002,1500479553464593,All_of_Extend_trial_4,1,0.6682798,0.7318816,1,0.6825122,0.8261267
99,4,1500479020518752,1500479553481344,All_of_Extend_trial_4,1,0.6348261,0.7882976,1,0.6828871,0.8182225
99,4,1500479020535378,1500479553497971,All_of_Extend_trial_4,1,0.6680393,0.7053893,1,0.6911645,0.8116319
99,4,1500479020552005,1500479553514599,All_of_Extend_trial_4,1,0.6468612,0.7403716,1,0.6819886,0.8115541
99,4,1500479020568628,1500479553531223,All_of_Extend_trial_4,1,0.6171485,0.7979558,1,0.6874325,0.8223344
99,4,1500479020585263,1500479553547859,All_of_Extend_trial_4,1,0.6421439,0.7752698,1,0.6772459,0.788788
99,4,1500479020602006,1500479553564603,All_of_Extend_trial_4,1,0.6375815,0.7755204,1,0.6841349,0.8162321
99,4,1500479020618632,1500479553581230,All_of_Extend_trial_4,1,0.637719,0.7797675,1,0.6880897,0.8162909
99,4,1500479020635258,1500479553597857,All_of_Extend_trial_4,1,0.6525785,0.7566044,1,0.6917065,0.813001
99,4,1500479020651885,1500479553614485,All_of_Extend_trial_4,1,0.6348087,0.7903489,1,0.6788434,0.7933732
99,4,1500479020668636,1500479553631237,All_of_Extend_trial_4,1,0.6397634,0.7534322,1,0.6934794,0.8173962
99,4,1500479020685265,1500479553647867,All_of_Extend_trial_4,1,0.6437439,0.7850012,1,0.6875294,0.8227385
99,4,1500479020701888,1500479553664491,All_of_Extend_trial_4,1,0.6404995,0.7567087,1,0.6878694,0.8191784
99,4,1500479020718515,1500479553681119,All_of_Extend_trial_4,1,0.6495164,0.7758324,1,0.6807984,0.8230405
99,4,1500479020735144,1500479553697749,All_of_Extend_trial_4,1,0.6448593,0.7734516,1,0.6871586,0.8202884
99,4,1500479020751890,1500479553714496,All_of_Extend_trial_4,1,0.6239341,0.665835,1,0.6720846,0.7658781
99,4,1500479020768517,1500479553731124,All_of_Extend_trial_4,1,0.5098932,0.5006806,1,0.5995955,0.6126282
99,4,1500479020785142,1500479553747750,All_of_Extend_trial_4,0,NaN,NaN,1,0.6160884,0.5055007
99,4,1500479020801769,1500479553764378,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479020818517,1500479553781127,All_of_Extend_trial_4,1,0.4631044,0.3552949,1,0.5043083,0.4211803
99,4,1500479020835147,1500479553797758,All_of_Extend_trial_4,1,0.4574799,0.3894544,1,0.5081009,0.4324247
99,4,1500479020851772,1500479553814384,All_of_Extend_trial_4,1,0.4655488,0.3717172,1,0.5203637,0.3983719
99,4,1500479020868399,1500479553831012,All_of_Extend_trial_4,1,0.4697244,0.3877792,1,0.5130366,0.4399051
99,4,1500479020885032,1500479553847646,All_of_Extend_trial_4,1,0.4661996,0.3985601,1,0.5161739,0.464909
99,4,1500479020901778,1500479553864393,All_of_Extend_trial_4,1,0.4586694,0.4090061,1,0.516296,0.4414483
99,4,1500479020918403,1500479553881019,All_of_Extend_trial_4,1,0.4506866,0.3600833,1,0.5037519,0.4959382
99,4,1500479020935036,1500479553897653,All_of_Extend_trial_4,1,0.4541462,0.4737363,1,0.5234651,0.4810922
99,4,1500479020951655,1500479553914273,All_of_Extend_trial_4,1,0.230647,0.3570415,1,0.530084,0.5164046
99,4,1500479020968404,1500479553931023,All_of_Extend_trial_4,1,-0.003098437,0.5080612,1,0.1246865,0.5928536
99,4,1500479020985035,1500479553947655,All_of_Extend_trial_4,1,-0.2387421,0.6353995,1,-0.132389,0.6566417
99,4,1500479021001656,1500479553964277,All_of_Extend_trial_4,1,-0.480507,0.7572757,1,-0.3687873,0.7597705
99,4,1500479021018283,1500479553980906,All_of_Extend_trial_4,1,-0.8549933,0.8881035,1,-0.6437874,0.8543564
99,4,1500479021034909,1500479553997533,All_of_Extend_trial_4,0,NaN,NaN,1,-1.318175,0.8387586
99,4,1500479021051661,1500479554014285,All_of_Extend_trial_4,0,NaN,NaN,1,-1.791433,0.8875894
99,4,1500479021068293,1500479554030919,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021084913,1500479554047540,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021101540,1500479554064167,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021118289,1500479554080917,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021134909,1500479554097538,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021151538,1500479554114168,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021168204,1500479554130835,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021184873,1500479554147505,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021201539,1500479554164172,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021218171,1500479554180805,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021234837,1500479554197472,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021251506,1500479554214142,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021268172,1500479554230809,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021284797,1500479554247435,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021301463,1500479554264102,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021318067,1500479554280707,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021334733,1500479554297374,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021351429,1500479554314071,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021368057,1500479554330700,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021386548,1500479554349192,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021401435,1500479554364080,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021418061,1500479554380707,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021434811,1500479554397459,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021451312,1500479554413960,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021467954,1500479554430604,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021484689,1500479554447340,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021501812,1500479554464464,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021519186,1500479554481839,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021536432,1500479554499086,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021551319,1500479554513974,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021567945,1500479554530601,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021584698,1500479554547355,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021601198,1500479554563856,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021617823,1500479554580482,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021634576,1500479554597236,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021651691,1500479554614352,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021669064,1500479554631726,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021686441,1500479554649104,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021701214,1500479554663878,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021717828,1500479554680493,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021734581,1500479554697247,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021751092,1500479554713759,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021767708,1500479554730376,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021784458,1500479554747127,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021801586,1500479554764256,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021818951,1500479554781622,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021836330,1500479554799002,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021851087,1500479554813760,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021867706,1500479554830380,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021884331,1500479554847006,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021900966,1500479554863642,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479021917591,1500479554880268,All_of_Extend_trial_4,1,0.4753657,0.6032276,1,0.4904607,0.6361347
99,4,1500479021934344,1500479554897022,All_of_Extend_trial_4,1,0.4841409,0.6102033,1,0.5019051,0.6291937
99,4,1500479021950969,1500479554913648,All_of_Extend_trial_4,1,0.6292181,0.813988,1,0.4974645,0.64734
99,4,1500479021967590,1500479554930270,All_of_Extend_trial_4,1,0.6661295,0.8934723,1,0.6889768,0.8949101
99,4,1500479021984221,1500479554946902,All_of_Extend_trial_4,1,0.6723868,0.9014281,1,0.6996385,0.9000081
99,4,1500479022000847,1500479554963529,All_of_Extend_trial_4,1,0.7140867,0.8626225,1,0.7025251,0.8842081
99,4,1500479022017605,1500479554980288,All_of_Extend_trial_4,1,0.6691235,0.8777447,1,0.6965002,0.8838753
99,4,1500479022034222,1500479554996906,All_of_Extend_trial_4,1,0.6664189,0.877414,1,0.6934777,0.889733
99,4,1500479022050849,1500479555013534,All_of_Extend_trial_4,1,0.6749922,0.8521023,1,0.6845278,0.892775
99,4,1500479022067477,1500479555030163,All_of_Extend_trial_4,1,0.6774504,0.8794233,1,0.693177,0.8946265
99,4,1500479022084227,1500479555046915,All_of_Extend_trial_4,1,0.7052017,0.9043245,1,0.7410804,0.9207825
99,4,1500479022100853,1500479555063542,All_of_Extend_trial_4,1,0.7121854,0.9007813,1,0.7389947,0.9084786
99,4,1500479022117479,1500479555080169,All_of_Extend_trial_4,1,0.6608009,0.8739026,1,0.6978684,0.8823277
99,4,1500479022134105,1500479555096796,All_of_Extend_trial_4,1,0.6658925,0.8810238,1,0.7020848,0.8907554
99,4,1500479022150731,1500479555113423,All_of_Extend_trial_4,1,0.6772912,0.8743592,1,0.6901396,0.8879226
99,4,1500479022167482,1500479555130175,All_of_Extend_trial_4,1,0.6616416,0.882221,1,0.6872936,0.8878711
99,4,1500479022184109,1500479555146803,All_of_Extend_trial_4,1,0.6698396,0.8680142,1,0.6899618,0.9096953
99,4,1500479022200735,1500479555163430,All_of_Extend_trial_4,0,NaN,NaN,1,0.6457229,0.9230315
99,4,1500479022217358,1500479555180054,All_of_Extend_trial_4,1,0.7259582,0.9808686,1,0.6325653,0.9805129
99,4,1500479022234110,1500479555196807,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022250730,1500479555213428,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022267359,1500479555230058,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022283997,1500479555246697,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022300616,1500479555263317,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022317367,1500479555280069,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022333993,1500479555296696,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022350620,1500479555313324,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022367247,1500479555329952,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022383997,1500479555346703,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022400620,1500479555363327,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022417286,1500479555379994,All_of_Extend_trial_4,0,NaN,NaN,0,NaN,NaN
99,4,1500479022433876,1500479555396585,All_of_Extend_trial_4,1,0.5131879,0.8291835,1,0.5235223,0.8983498
99,4,1500479022450500,1500479555413210,All_of_Extend_trial_4,1,0.5072843,0.7726312,1,0.5393137,0.8149493
99,4,1500479022467251,1500479555429962,All_of_Extend_trial_4,1,0.5381532,0.7410244,1,0.5835445,0.8154812
99,4,1500479022483883,1500479555446595,All_of_Extend_trial_4,1,0.5130825,0.7239656,1,0.6018475,0.773187
99,4,1500479022500504,1500479555463217,All_of_Extend_trial_4,1,0.5404785,0.7245897,1,0.5858505,0.7672832
