subjectID,calib_point_X,calib_point_Y,L_sample_valid,L_sample_X,L_sample_Y,R_sample_valid,R_sample_X,R_sample_Y
pilot_1117,0.5,0.5,1,0.513008058071136,0.503683686256409,1,0.505939722061157,0.503788769245148
pilot_1117,0.5,0.5,1,0.514054894447327,0.509231150150299,1,0.503208994865417,0.514323592185974
pilot_1117,0.5,0.5,1,0.5133376121521,0.502636671066284,1,0.49787774682045,0.511209070682526
pilot_1117,0.5,0.5,1,0.518008708953857,0.511835634708405,1,0.491759449243546,0.514453232288361
pilot_1117,0.5,0.5,1,0.511846423149109,0.507386744022369,1,0.500716686248779,0.515803456306458
pilot_1117,0.5,0.5,1,0.518842995166779,0.485892415046692,0,1.40129846432482e-45,1
pilot_1117,0.5,0.5,1,0.510887920856476,0.497310131788254,1,0.498757004737854,0.511916935443878
pilot_1117,0.5,0.5,0,0.5,0.5,1,0.496811777353287,0.517440855503082
pilot_1117,0.5,0.5,0,0.5,0.5,1,0.497417032718658,0.50951212644577
pilot_1117,0.5,0.5,1,0.51634281873703,0.519927322864532,0,1.40129846432482e-45,1
pilot_1117,0.5,0.5,1,0.51120787858963,0.515242755413055,1,0.494654923677444,0.509809136390686
pilot_1117,0.5,0.5,0,0.5,0.5,1,0.500659286975861,0.503092646598816
pilot_1117,0.5,0.5,0,0.5,0.5,1,0.495071142911911,0.499768435955048
pilot_1117,0.5,0.5,1,0.475338846445084,0.517253160476685,0,1.40129846432482e-45,1
pilot_1117,0.5,0.5,1,0.511166512966156,0.510359585285187,0,1.40129846432482e-45,1
pilot_1117,0.5,0.5,1,0.500106632709503,0.503850400447845,1,0.499127477407455,0.519535541534424
pilot_1117,0.5,0.5,0,0.899999976158142,0.100000001490116,1,0.506086707115173,0.512231051921844
pilot_1117,0.5,0.5,1,0.504994988441467,0.517073631286621,1,0.499618828296661,0.513421237468719
pilot_1117,0.5,0.5,1,0.502507567405701,0.50151789188385,1,0.514669060707092,0.51654988527298
pilot_1117,0.5,0.5,1,0.510164380073547,0.5032679438591,1,0.500448942184448,0.504990518093109
pilot_1117,0.5,0.5,1,0.511910617351532,0.515981078147888,0,1.40129846432482e-45,1
pilot_1117,0.5,0.5,1,0.505572199821472,0.510031759738922,0,1.40129846432482e-45,1
pilot_1117,0.899999976158142,0.899999976158142,1,0.877542674541473,0.878995597362518,1,0.867658793926239,0.915201961994171
pilot_1117,0.899999976158142,0.899999976158142,1,0.894888579845428,0.890835762023926,1,0.910668909549713,0.883960068225861
pilot_1117,0.899999976158142,0.899999976158142,1,0.91150963306427,0.893559217453003,1,0.904036939144135,0.898487508296967
pilot_1117,0.899999976158142,0.899999976158142,0,0.100000001490116,0.899999976158142,1,0.892261207103729,0.89683210849762
pilot_1117,0.899999976158142,0.899999976158142,1,0.888120591640472,0.887467443943024,1,0.889838397502899,0.909074366092682
pilot_1117,0.899999976158142,0.899999976158142,0,0.100000001490116,0.899999976158142,1,0.901254713535309,0.890369653701782
pilot_1117,0.899999976158142,0.899999976158142,0,0.899999976158142,0.899999976158142,1,0.883084654808044,0.895304322242737
pilot_1117,0.899999976158142,0.899999976158142,1,0.880109012126923,0.886750936508179,1,0.892939686775208,0.895859062671661
pilot_1117,0.899999976158142,0.899999976158142,0,0.899999976158142,0.899999976158142,1,0.884109139442444,0.900561630725861
pilot_1117,0.899999976158142,0.899999976158142,1,0.870481908321381,0.885073959827423,1,0.890745162963867,0.903978586196899
pilot_1117,0.899999976158142,0.899999976158142,1,0.873979330062866,0.883595108985901,0,1.40129846432482e-45,1
pilot_1117,0.899999976158142,0.899999976158142,1,0.868075489997864,0.894375145435333,1,0.893979847431183,0.90133011341095
