subjectID,system_time_stamp,point_description
Theodora_Pilot_32618,1522084170568722,Experiment_Start
Theodora_Pilot_32618,1522084178457639,Practice_1_Training_1_audio
Theodora_Pilot_32618,1522084181235130,Practice_1_Training_1_video
Theodora_Pilot_32618,1522084188571150,Practice_1_Training_2_audio
Theodora_Pilot_32618,1522084191370665,Practice_1_Training_2_video
Theodora_Pilot_32618,1522084198709533,Practice_1_Training_3_audio
Theodora_Pilot_32618,1522084201472411,Practice_1_Training_3_video
Theodora_Pilot_32618,1522084206206590,Practice_1_Training_4_audio
Theodora_Pilot_32618,1522084208969928,Practice_1_Training_4_video
Theodora_Pilot_32618,1522084214789433,Practice_1_SameVerbTest_audio
Theodora_Pilot_32618,1522084217371010,Practice_1_SameVerbTest_left_video
Theodora_Pilot_32618,1522084223476261,Practice_1_SameVerbTest_right_video
Theodora_Pilot_32618,1522084228171702,Practice_1_SameVerbTest_compareVideo1_start
Theodora_Pilot_32618,1522084233069186,Practice_1_SameVerbTest_compareVideo1_still
Theodora_Pilot_32618,1522084236089114,Practice_1_SameVerbTest_compareVideo1_end
Theodora_Pilot_32618,1522084237070411,Practice_1_SameVerbTest_compareVideo2_start
Theodora_Pilot_32618,1522084241995217,Practice_1_SameVerbTest_compareVideo2_still
Theodora_Pilot_32618,1522084245026301,Practice_1_SameVerbTest_compareVideo2_end
Theodora_Pilot_32618,1522084260042527,1_Ambig_audio_future
Theodora_Pilot_32618,1522084264314217,1_Ambig_video
Theodora_Pilot_32618,1522084269983776,1_Ambig_audio_past
Theodora_Pilot_32618,1522084274659315,1_Training_1_audio_future
Theodora_Pilot_32618,1522084277796423,1_Training_1_video
Theodora_Pilot_32618,1522084283206663,1_Training_1_audio_past
Theodora_Pilot_32618,1522084288698452,1_Training_2_audio_future
Theodora_Pilot_32618,1522084291830654,1_Training_2_video
Theodora_Pilot_32618,1522084297260222,1_Training_2_audio_past
Theodora_Pilot_32618,1522084300195672,1_Training_3_audio_future
Theodora_Pilot_32618,1522084304063286,1_Training_3_video
Theodora_Pilot_32618,1522084309738133,1_Training_3_audio_past
Theodora_Pilot_32618,1522084314528194,1_Training_4_audio_future
Theodora_Pilot_32618,1522084318010681,1_Training_4_video
Theodora_Pilot_32618,1522084323663405,1_Training_4_audio_past
Theodora_Pilot_32618,1522084329318414,1_SameVerbTest_audio_warmup
Theodora_Pilot_32618,1522084332539886,1_SameVerbTest_left_video
Theodora_Pilot_32618,1522084338647598,1_SameVerbTest_right_video
Theodora_Pilot_32618,1522084344764691,1_SameVerbTest_compareVideo1_start
Theodora_Pilot_32618,1522084350427913,1_SameVerbTest_compareVideo1_still
Theodora_Pilot_32618,1522084353444168,1_SameVerbTest_compareVideo1_end
Theodora_Pilot_32618,1522084356097528,1_SameVerbTest_compareVideo2_start
Theodora_Pilot_32618,1522084361707209,1_SameVerbTest_compareVideo2_still
Theodora_Pilot_32618,1522084364715566,1_SameVerbTest_compareVideo2_end
Theodora_Pilot_32618,1522084385073753,2_Ambig_audio_future
Theodora_Pilot_32618,1522084389611229,2_Ambig_video
Theodora_Pilot_32618,1522084395218323,2_Ambig_audio_past
Theodora_Pilot_32618,1522084400594919,2_Training_1_audio_future
Theodora_Pilot_32618,1522084403974725,2_Training_1_video
Theodora_Pilot_32618,1522084409544136,2_Training_1_audio_past
Theodora_Pilot_32618,1522084415274633,2_Training_2_audio_future
Theodora_Pilot_32618,1522084418886395,2_Training_2_video
Theodora_Pilot_32618,1522084423658616,2_Training_2_audio_past
Theodora_Pilot_32618,1522084426490993,2_Training_3_audio_future
Theodora_Pilot_32618,1522084430251569,2_Training_3_video
Theodora_Pilot_32618,1522084435937386,2_Training_3_audio_past
Theodora_Pilot_32618,1522084441073589,2_Training_4_audio_future
Theodora_Pilot_32618,1522084444388369,2_Training_4_video
Theodora_Pilot_32618,1522084449861565,2_Training_4_audio_past
Theodora_Pilot_32618,1522084455657852,2_SameVerbTest_audio_warmup
Theodora_Pilot_32618,1522084458662017,2_SameVerbTest_left_video
Theodora_Pilot_32618,1522084464580037,2_SameVerbTest_right_video
Theodora_Pilot_32618,1522084470785188,2_SameVerbTest_compareVideo1_start
Theodora_Pilot_32618,1522084476492315,2_SameVerbTest_compareVideo1_still
Theodora_Pilot_32618,1522084479501673,2_SameVerbTest_compareVideo1_end
Theodora_Pilot_32618,1522084482427701,2_SameVerbTest_compareVideo2_start
Theodora_Pilot_32618,1522084488143337,2_SameVerbTest_compareVideo2_still
Theodora_Pilot_32618,1522084491170377,2_SameVerbTest_compareVideo2_end
Theodora_Pilot_32618,1522084516066365,5_Ambig_audio_future
Theodora_Pilot_32618,1522084520614608,5_Ambig_video
Theodora_Pilot_32618,1522084526287877,5_Ambig_audio_past
Theodora_Pilot_32618,1522084531484102,5_Bias_audio_warmup
Theodora_Pilot_32618,1522084534557798,5_Bias_left_video
Theodora_Pilot_32618,1522084540728673,5_Bias_right_video
Theodora_Pilot_32618,1522084546971799,5_Bias_compareVideo1_start
Theodora_Pilot_32618,1522084552678165,5_Bias_compareVideo1_still
Theodora_Pilot_32618,1522084555705895,5_Bias_compareVideo1_end
Theodora_Pilot_32618,1522084558841708,5_Bias_compareVideo2_start
Theodora_Pilot_32618,1522084564573662,5_Bias_compareVideo2_still
