subjectID,system_time_stamp,point_description
Kailee_path_0228,1519835819084634,Experiment_Start
Kailee_path_0228,1519835828031230,Practice_1_Training_1_audio
Kailee_path_0228,1519835830658054,Practice_1_Training_1_video
Kailee_path_0228,1519835836412766,Practice_1_Training_2_audio
Kailee_path_0228,1519835839041571,Practice_1_Training_2_video
Kailee_path_0228,1519835845558302,Practice_1_Training_3_audio
Kailee_path_0228,1519835848194107,Practice_1_Training_3_video
Kailee_path_0228,1519835852171875,Practice_1_Training_4_audio
Kailee_path_0228,1519835854797496,Practice_1_Training_4_video
Kailee_path_0228,1519835860082780,Practice_1_SameVerbTest_audio
Kailee_path_0228,1519835862456697,Practice_1_SameVerbTest_left_video
Kailee_path_0228,1519835867969072,Practice_1_SameVerbTest_right_video
Kailee_path_0228,1519835872279581,Practice_1_SameVerbTest_compareVideo1_start
Kailee_path_0228,1519835877058867,Practice_1_SameVerbTest_compareVideo1_still
Kailee_path_0228,1519835880068126,Practice_1_SameVerbTest_compareVideo1_end
Kailee_path_0228,1519835880546392,Practice_1_SameVerbTest_compareVideo2_start
Kailee_path_0228,1519835885338827,Practice_1_SameVerbTest_compareVideo2_still
Kailee_path_0228,1519835888346324,Practice_1_SameVerbTest_compareVideo2_end
Kailee_path_0228,1519835893067146,Practice_2_Training_1_audio
Kailee_path_0228,1519835895513518,Practice_2_Training_1_video
Kailee_path_0228,1519835900609413,Practice_2_Training_2_audio
Kailee_path_0228,1519835903053664,Practice_2_Training_2_video
Kailee_path_0228,1519835908970444,Practice_2_Training_3_audio
Kailee_path_0228,1519835911409147,Practice_2_Training_3_video
Kailee_path_0228,1519835917418315,Practice_2_Training_4_audio
Kailee_path_0228,1519835919861544,Practice_2_Training_4_video
Kailee_path_0228,1519835925847235,Practice_2_SameVerbTest_audio
Kailee_path_0228,1519835928124606,Practice_2_SameVerbTest_left_video
Kailee_path_0228,1519835933745753,Practice_2_SameVerbTest_right_video
Kailee_path_0228,1519835938735784,Practice_2_SameVerbTest_compareVideo1_start
Kailee_path_0228,1519835943608634,Practice_2_SameVerbTest_compareVideo1_still
Kailee_path_0228,1519835946624598,Practice_2_SameVerbTest_compareVideo1_end
Kailee_path_0228,1519835947072100,Practice_2_SameVerbTest_compareVideo2_start
Kailee_path_0228,1519835951934789,Practice_2_SameVerbTest_compareVideo2_still
Kailee_path_0228,1519835954944855,Practice_2_SameVerbTest_compareVideo2_end
Kailee_path_0228,1519835957032729,1_Ambig_audio_future
Kailee_path_0228,1519835961260520,1_Ambig_video
Kailee_path_0228,1519835966327590,1_Ambig_audio_past
Kailee_path_0228,1519835970378156,1_Training_1_audio_future
Kailee_path_0228,1519835973404235,1_Training_1_video
Kailee_path_0228,1519835978464863,1_Training_1_audio_past
